# section=2
# run_id=H
# param_name=lam3
# param_value=2lam0
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=2.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.0858369099e+02 9.2575107296e+02 4.6500000006e+01 1.9999999999e+01 1.2903225806e+02 1.6992710294e+02 -4.7042240149e+01 8.4963551470e+01 4.4068706589e+01 4.9753607952e+07 5.5240580613e+06 1.8413526871e+06 1.6548806178e+09 1.1698700770e-01 -6.3139954461e+08 2SC 1 4.3747815481e-07
3.0951359084e+02 9.2854077253e+02 4.6229472342e+01 2.0223142895e+01 1.3047188965e+02 1.7113073792e+02 -4.7345248684e+01 8.5565368962e+01 4.4906520684e+01 5.4923710566e+07 5.7194392497e+06 1.9064797499e+06 1.7153204692e+09 9.8007223648e-02 -6.3656964722e+08 2SC 1 1.2666002844e-05
3.1044349070e+02 9.3133047210e+02 4.3487267134e+01 2.0467356927e+01 1.3204746405e+02 1.7522897658e+02 -4.6258895142e+01 8.7614488289e+01 4.4432975757e+01 6.0390619432e+07 5.8823586080e+06 1.9607862027e+06 1.7657493204e+09 9.8966069146e-02 -6.4203655609e+08 2SC 1 7.7685354557e-05
3.1137339056e+02 9.3412017167e+02 4.3104165009e+01 2.1002354141e+01 1.3549905898e+02 1.7697929097e+02 -4.7519567587e+01 8.8489645484e+01 4.7009413493e+01 6.5863719422e+07 6.0839056158e+06 2.0279685386e+06 1.8285026000e+09 8.8581977628e-02 -6.4750965608e+08 2SC 1 3.8689060322e-05
3.1230329041e+02 9.3690987124e+02 4.0215548805e+01 2.1154712751e+01 1.3648201775e+02 1.8082173346e+02 -4.6181619689e+01 9.0410866730e+01 4.6071151016e+01 7.1705465355e+07 6.2923452209e+06 2.0974484070e+06 1.8934146515e+09 1.5737697370e-01 -6.5335140201e+08 2SC 1 3.1028269544e-05
3.1323319027e+02 9.3969957082e+02 3.8311950763e+01 2.1445682748e+01 1.3835924354e+02 1.8366987699e+02 -4.5886667883e+01 9.1834938493e+01 4.6524305044e+01 7.7566221264e+07 6.3911201304e+06 2.1303733768e+06 1.9243447266e+09 1.7244615328e-01 -6.5921215792e+08 2SC 1 8.9525437451e-05
3.1416309013e+02 9.4248927039e+02 3.8025545916e+01 2.1578317995e+01 1.3921495481e+02 1.8463959386e+02 -4.5900478912e+01 9.2319796929e+01 4.6895157878e+01 8.3591668745e+07 6.5189269889e+06 2.1729756630e+06 1.9644145784e+09 1.3837851405e-01 -6.6523760540e+08 2SC 1 5.5595607061e-06
3.1509298999e+02 9.4527896996e+02 3.7969838229e+01 2.1682951345e+01 1.3989000868e+02 1.8534160525e+02 -4.5936565874e+01 9.2670802624e+01 4.7219206053e+01 8.9690119812e+07 6.6756202601e+06 2.2252067534e+06 2.0137510280e+09 1.2170230454e-01 -6.7133605647e+08 2SC 1 5.7478847251e-05
3.1602288984e+02 9.4806866953e+02 3.4959446350e+01 2.2103436711e+01 1.4260281749e+02 1.8921980244e+02 -4.5599373184e+01 9.4609901218e+01 4.7992916270e+01 9.6006985395e+07 6.8430087050e+06 2.2810029017e+06 2.0665404008e+09 1.5892135161e-01 -6.7765292205e+08 2SC 1 4.9890597430e-06
3.1695278970e+02 9.5085836910e+02 3.4959446350e+01 2.2103436711e+01 1.4260281749e+02 1.8971706663e+02 -4.5342742134e+01 9.4858533316e+01 4.7744284173e+01 1.0241674544e+08 6.9526308205e+06 2.3175436068e+06 2.1012389889e+09 1.7766338712e-01 -6.8406268210e+08 2SC 1 3.4897607719e-05
3.1788268956e+02 9.5364806867e+02 3.3725981628e+01 2.2206110325e+01 1.4326522790e+02 1.9142809917e+02 -4.4878312157e+01 9.5714049587e+01 4.7551178315e+01 1.0893748621e+08 7.0735781886e+06 2.3578593962e+06 2.1396305732e+09 2.1560487936e-01 -6.9058342286e+08 2SC 1 5.0467621228e-05
3.1881258941e+02 9.5643776824e+02 3.3133293648e+01 2.2375000916e+01 1.4435484462e+02 1.9264576910e+02 -4.4889535775e+01 9.6322884552e+01 4.8031960070e+01 1.1557218414e+08 7.1578239822e+06 2.3859413274e+06 2.1664322142e+09 2.0661835975e-01 -6.9721812079e+08 2SC 1 5.5619587238e-05
3.1974248927e+02 9.5922746781e+02 3.3133293648e+01 2.2375000916e+01 1.4435484462e+02 1.9314014671e+02 -4.4637711883e+01 9.6570073354e+01 4.7784771269e+01 1.2224960520e+08 7.3248090026e+06 2.4416030009e+06 2.2198030587e+09 1.3063201742e-01 -7.0389554185e+08 2SC 1 5.7723557709e-05
3.2067238913e+02 9.6201716738e+02 3.0316430737e+01 2.2857084516e+01 1.4746506140e+02 1.9650102580e+02 -4.4728746685e+01 9.8250512899e+01 4.9214548496e+01 1.2919486182e+08 7.4845786219e+06 2.4948595406e+06 2.2709028465e+09 2.6706835085e-01 -7.1084079848e+08 2SC 1 3.2404795115e-05
3.2160228898e+02 9.6480686695e+02 2.9770431556e+01 2.2941700367e+01 1.4801097011e+02 1.9750824143e+02 -4.4530579762e+01 9.8754120716e+01 4.9256849393e+01 1.3616942238e+08 7.5518570679e+06 2.5172856893e+06 2.2925250967e+09 2.8164361125e-01 -7.1781535903e+08 2SC 1 5.1976959184e-05
3.2253218884e+02 9.6759656652e+02 2.9033327379e+01 2.3132776634e+01 1.4924372022e+02 1.9877455530e+02 -4.4575424069e+01 9.9387277652e+01 4.9856442566e+01 1.4323980344e+08 7.6511378936e+06 2.5503792979e+06 2.3244984485e+09 2.0631180728e-01 -7.2488574009e+08 2SC 1 4.3727881751e-06
3.2346208870e+02 9.7038626609e+02 2.9033327379e+01 2.3132776634e+01 1.4924372022e+02 1.9926240884e+02 -4.4330557859e+01 9.9631204420e+01 4.9612515798e+01 1.5039900644e+08 7.7685508037e+06 2.5895169346e+06 2.3624326627e+09 1.9883218039e-01 -7.3204494310e+08 2SC 1 4.8229706847e-05
3.2439198856e+02 9.7317596567e+02 2.7445593556e+01 2.3342087365e+01 1.5059411204e+02 2.0112226707e+02 -4.4152944373e+01 1.0056113354e+02 5.0032978499e+01 1.5768775200e+08 7.8766912477e+06 2.6255637492e+06 2.3974477851e+09 2.6279139666e-01 -7.3933368865e+08 2SC 1 6.9795696358e-05
3.2532188841e+02 9.7596566524e+02 2.7423059550e+01 2.3399279694e+01 1.5096309480e+02 2.0169114394e+02 -4.4064336178e+01 1.0084557197e+02 5.0117522832e+01 1.6504807457e+08 7.9519790429e+06 2.6506596810e+06 2.4219047643e+09 2.5521543069e-01 -7.4669401123e+08 2SC 1 8.0142543574e-06
3.2625178827e+02 9.7875536481e+02 2.5622815066e+01 2.3810134320e+01 1.5361376981e+02 2.0384255990e+02 -4.4407776579e+01 1.0192127995e+02 5.1692489861e+01 1.7247684035e+08 8.0810811293e+06 2.6936937098e+06 2.4639903292e+09 1.8598748544e-01 -7.5412277700e+08 2SC 1 6.6167197048e-05
3.2718168813e+02 9.8154506438e+02 2.5335790442e+01 2.3728306207e+01 1.5308584649e+02 2.0441312333e+02 -4.3858660295e+01 1.0220656167e+02 5.0879284829e+01 1.8007726695e+08 8.2006123672e+06 2.7335374557e+06 2.5030129310e+09 2.6840450515e-01 -7.6172320360e+08 2SC 1 9.4995554973e-05
3.2811158798e+02 9.8433476395e+02 2.4893415378e+01 2.3831529775e+01 1.5375180500e+02 2.0528943185e+02 -4.3775249653e+01 1.0264471592e+02 5.1107089078e+01 1.8772833688e+08 8.2748732581e+06 2.7582910860e+06 2.5273534682e+09 2.8498319212e-01 -7.6937427354e+08 2SC 1 8.7730543429e-06
3.2904148784e+02 9.8712446352e+02 2.4261989133e+01 2.3947935949e+01 1.5450281257e+02 2.0628738641e+02 -4.3676806333e+01 1.0314369320e+02 5.1359119370e+01 1.9546687386e+08 8.3701299677e+06 2.7900433226e+06 2.5586531441e+09 2.5202428508e-01 -7.7711281052e+08 2SC 1 1.8458071878e-06
3.2997138770e+02 9.8991416309e+02 2.3736482108e+01 2.4003062708e+01 1.5485846908e+02 2.0714214772e+02 -4.3445609228e+01 1.0357107386e+02 5.1287395222e+01 2.0329510220e+08 8.4626900141e+06 2.8208966714e+06 2.5891504654e+09 2.5725912306e-01 -7.8494103885e+08 2SC 1 6.3957181623e-05
3.3090128755e+02 9.9270386266e+02 2.3457107369e+01 2.4052009451e+01 1.5517425452e+02 2.0784049185e+02 -4.3266956685e+01 1.0392024593e+02 5.1254008597e+01 2.1120578233e+08 8.5555342811e+06 2.8518447604e+06 2.6198315270e+09 2.5330508183e-01 -7.9285171898e+08 2SC 1 2.2868608222e-05
3.3183118741e+02 9.9549356223e+02 2.2819909917e+01 2.4295730421e+01 1.5674664787e+02 2.0895341148e+02 -4.3517010165e+01 1.0447670574e+02 5.2269942134e+01 2.1920668241e+08 8.6526777585e+06 2.8842259195e+06 2.6520216525e+09 2.6245071494e-01 -8.0085261906e+08 2SC 1 1.5346748569e-05
3.3276108727e+02 9.9828326180e+02 2.2119520933e+01 2.4343424659e+01 1.5705435264e+02 2.0987100745e+02 -4.3231947977e+01 1.0493550372e+02 5.2118848916e+01 2.2729802995e+08 8.7411870090e+06 2.9137290030e+06 2.6814288632e+09 2.7952190144e-01 -8.0894396660e+08 2SC 1 4.0171957142e-06
3.3369098712e+02 1.0010729614e+03 2.2075235767e+01 2.4426449382e+01 1.5758999601e+02 2.1046511820e+02 -4.3206330272e+01 1.0523255910e+02 5.2357436914e+01 2.3546353951e+08 8.8275215108e+06 2.9425071703e+06 2.7102008273e+09 2.7194798023e-01 -8.1710947616e+08 2SC 1 3.0750470666e-06
3.3462088698e+02 1.0038626609e+03 2.1557740272e+01 2.4568482292e+01 1.5850633737e+02 2.1137337287e+02 -4.3219533073e+01 1.0568668644e+02 5.2819650934e+01 2.4371545193e+08 8.9229335727e+06 2.9743111909e+06 2.7420844946e+09 2.6804326700e-01 -8.2536138858e+08 2SC 1 1.7937988185e-05
3.3555078684e+02 1.0066523605e+03 2.0628447452e+01 2.4644205776e+01 1.5899487598e+02 2.1240986255e+02 -4.2966666572e+01 1.0620493128e+02 5.2789944700e+01 2.5205840881e+08 9.0129037225e+06 3.0043012408e+06 2.7722285270e+09 2.8930600175e-01 -8.3370434547e+08 2SC 1 5.8030779106e-05
3.3648068670e+02 1.0094420601e+03 2.0197244702e+01 2.4710253201e+01 1.5942098840e+02 2.1317189747e+02 -4.2809017645e+01 1.0658594874e+02 5.2835039658e+01 2.6047764769e+08 9.0961612203e+06 3.0320537401e+06 2.8002049260e+09 2.9379190220e-01 -8.4212358435e+08 2SC 1 7.0844925836e-05
3.3741058655e+02 1.0122317597e+03 2.0167062561e+01 2.4812303178e+01 1.6007937534e+02 2.1377262600e+02 -4.2834197379e+01 1.0688631300e+02 5.3193062345e+01 2.6897544685e+08 9.1842752327e+06 3.0614250776e+06 2.8298962465e+09 2.8795967618e-01 -8.5062138350e+08 2SC 1 1.4267994529e-05
3.3834048641e+02 1.0150214592e+03 1.9440881886e+01 2.4899141266e+01 1.6063962107e+02 2.1468887126e+02 -4.2668527814e+01 1.0734443563e+02 5.3295185443e+01 2.7755856014e+08 9.2719654618e+06 3.0906551539e+06 2.8595227442e+09 2.9817420673e-01 -8.5920449680e+08 2SC 1 1.9141875191e-05
3.3927038627e+02 1.0178111588e+03 1.9158283224e+01 2.4951264169e+01 1.6097589787e+02 2.1535202956e+02 -4.2512030053e+01 1.0767601478e+02 5.3299883087e+01 2.8621944556e+08 9.3554358823e+06 3.1184786274e+06 2.8878028999e+09 3.1645445143e-01 -8.6786538221e+08 2SC 1 5.5941143096e-05
3.4020028612e+02 1.0206008584e+03 1.8899726949e+01 2.5080544134e+01 1.6180996216e+02 2.1608157668e+02 -4.2556853021e+01 1.0804078834e+02 5.3769173816e+01 2.9495779712e+08 9.4343118501e+06 3.1447706167e+06 2.9145977936e+09 3.0738528443e-01 -8.7660373377e+08 2SC 1 8.0873822610e-06
3.4113018598e+02 1.0233905579e+03 1.8899726949e+01 2.5080544134e+01 1.6180996216e+02 2.1655858711e+02 -4.2327701890e+01 1.0827929356e+02 5.3530668598e+01 3.0376537604e+08 9.5247390561e+06 3.1749130187e+06 2.9454106296e+09 2.8419766404e-01 -8.8541131269e+08 2SC 1 9.2856169147e-05
3.4206008584e+02 1.0261802575e+03 1.8358804044e+01 2.5196683873e+01 1.6255925079e+02 2.1739609789e+02 -4.2282437630e+01 1.0869804895e+02 5.3861201846e+01 3.1267190409e+08 9.6170480254e+06 3.2056826751e+06 2.9769363690e+09 3.1007372174e-01 -8.9431784075e+08 2SC 1 1.6508392997e-05
3.4298998569e+02 1.0289699571e+03 1.7637398972e+01 2.5351122648e+01 1.6355562999e+02 2.1833973674e+02 -4.2300106930e+01 1.0916986837e+02 5.4385761617e+01 3.2165115921e+08 9.6956288648e+06 3.2318762883e+06 3.0038524464e+09 3.5366556704e-01 -9.0329709586e+08 2SC 1 9.1880941065e-05
3.4391988555e+02 1.0317596567e+03 1.7637398972e+01 2.5351122648e+01 1.6355562999e+02 2.1881585710e+02 -4.2072529466e+01 1.0940792855e+02 5.4147701439e+01 3.3070383188e+08 9.7665290913e+06 3.2555096971e+06 3.0281997354e+09 3.2997076534e-01 -9.1234976853e+08 2SC 1 8.2163586408e-06
3.4484978541e+02 1.0345493562e+03 1.7637398967e+01 2.5351122641e+01 1.6355562994e+02 2.1929212716e+02 -4.1845414287e+01 1.0964606358e+02 5.3909566362e+01 3.3981494722e+08 9.8635661472e+06 3.2878553824e+06 3.0616337220e+09 2.7740267021e-01 -9.2146088387e+08 2SC 1 3.9948956457e-06
3.4577968526e+02 1.0373390558e+03 1.6647782402e+01 2.5504760314e+01 1.6454684074e+02 2.2032502124e+02 -4.1817709937e+01 1.1016251062e+02 5.4384330117e+01 3.4904808938e+08 9.9583680782e+06 3.3194560261e+06 3.0943532904e+09 3.3742499788e-01 -9.3069402603e+08 2SC 1 8.4514039629e-05
3.4670958512e+02 1.0401287554e+03 1.6621051302e+01 2.5612625174e+01 1.6524274306e+02 2.2091843955e+02 -4.1850625498e+01 1.1045921977e+02 5.4783523287e+01 3.5833551732e+08 1.0029160237e+07 3.3430534124e+06 3.1188704677e+09 3.5434644901e-01 -9.3998145397e+08 2SC 1 3.3118581162e-05
3.4763948498e+02 1.0429184549e+03 1.6215201084e+01 2.5726189112e+01 1.6597541363e+02 2.2166342516e+02 -4.1830459517e+01 1.1083171258e+02 5.5143701045e+01 3.6770031872e+08 1.0111993450e+07 3.3706644835e+06 3.1476278765e+09 3.2696049717e-01 -9.4934625537e+08 2SC 1 7.7017431677e-05
3.4856938484e+02 1.0457081545e+03 1.5743159549e+01 2.5760905869e+01 1.6619939270e+02 2.2235047995e+02 -4.1609964878e+01 1.1117523997e+02 5.5024152730e+01 3.7714179984e+08 1.0194615214e+07 3.3982050714e+06 3.1763889540e+09 3.2970265174e-01 -9.5878773650e+08 2SC 1 4.9709288984e-05
3.4949928469e+02 1.0484978541e+03 1.5569787519e+01 2.5877573381e+01 1.6695208633e+02 2.2300321675e+02 -4.1637151291e+01 1.1150160837e+02 5.5450477955e+01 3.8666026118e+08 1.0276972285e+07 3.4256574282e+06 3.2051342011e+09 3.3132582084e-01 -9.6830619783e+08 2SC 1 2.7641030354e-06
3.5042918455e+02 1.0512875536e+03 1.5330694414e+01 2.5882639676e+01 1.6698477210e+02 2.2356981063e+02 -4.1386345963e+01 1.1178490532e+02 5.5199866784e+01 3.9625490996e+08 1.0359669070e+07 3.4532230234e+06 3.2340754745e+09 3.3379712516e-01 -9.7790084661e+08 2SC 1 4.8647213685e-05
