# description=Truncated (no Omega_1_num): $m_\Delta = 700~\mathrm{MeV}$
# include_omega_1_num=False
# m_delta_mev=700.0
# g_delta_factor=2.0000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# residual_cutoff_mev=3000.0
# mu_min_mev=0.0
# mu_max_mev=900.0
# num_points=5000
# columns=mu_q_mev phi_mev delta_mev gap_mev phase_2sc omega_min_mev4 pressure_mev4 n_q_mev3 energy_density_mev4 cs2 success
4.886e+02 3.748e+00 0.000e+00 0.000e+00 0.000e+00 -2.891e+09 2.309e+09 2.362e+07 9.231e+09 3.325e-01 1.000e+00
4.888e+02 3.744e+00 0.000e+00 0.000e+00 0.000e+00 -2.895e+09 2.314e+09 2.364e+07 9.244e+09 3.325e-01 1.000e+00
4.890e+02 3.739e+00 0.000e+00 0.000e+00 0.000e+00 -2.899e+09 2.318e+09 2.367e+07 9.256e+09 3.325e-01 1.000e+00
4.892e+02 3.735e+00 0.000e+00 0.000e+00 0.000e+00 -2.904e+09 2.322e+09 2.370e+07 9.269e+09 3.325e-01 1.000e+00
4.893e+02 3.730e+00 0.000e+00 0.000e+00 0.000e+00 -2.908e+09 2.326e+09 2.372e+07 9.282e+09 3.325e-01 1.000e+00
4.895e+02 3.726e+00 0.000e+00 0.000e+00 0.000e+00 -2.912e+09 2.331e+09 2.375e+07 9.295e+09 3.325e-01 1.000e+00
4.897e+02 3.722e+00 0.000e+00 0.000e+00 0.000e+00 -2.917e+09 2.335e+09 2.378e+07 9.308e+09 3.325e-01 1.000e+00
4.899e+02 3.717e+00 0.000e+00 0.000e+00 0.000e+00 -2.921e+09 2.339e+09 2.380e+07 9.321e+09 3.325e-01 1.000e+00
4.901e+02 3.713e+00 0.000e+00 0.000e+00 0.000e+00 -2.925e+09 2.344e+09 2.383e+07 9.333e+09 3.325e-01 1.000e+00
4.902e+02 3.709e+00 0.000e+00 0.000e+00 0.000e+00 -2.929e+09 2.348e+09 2.385e+07 9.346e+09 3.325e-01 1.000e+00
4.904e+02 3.704e+00 0.000e+00 0.000e+00 0.000e+00 -2.934e+09 2.352e+09 2.388e+07 9.359e+09 3.325e-01 1.000e+00
4.906e+02 3.700e+00 0.000e+00 0.000e+00 0.000e+00 -2.938e+09 2.356e+09 2.391e+07 9.372e+09 3.325e-01 1.000e+00
4.908e+02 3.696e+00 0.000e+00 0.000e+00 0.000e+00 -2.942e+09 2.361e+09 2.393e+07 9.385e+09 3.325e-01 1.000e+00
4.910e+02 3.691e+00 0.000e+00 0.000e+00 0.000e+00 -2.947e+09 2.365e+09 2.396e+07 9.398e+09 3.325e-01 1.000e+00
4.911e+02 3.687e+00 0.000e+00 0.000e+00 0.000e+00 -2.951e+09 2.369e+09 2.399e+07 9.411e+09 3.325e-01 1.000e+00
4.913e+02 3.683e+00 0.000e+00 0.000e+00 0.000e+00 -2.955e+09 2.374e+09 2.401e+07 9.424e+09 3.325e-01 1.000e+00
4.915e+02 3.678e+00 0.000e+00 0.000e+00 0.000e+00 -2.960e+09 2.378e+09 2.404e+07 9.437e+09 3.325e-01 1.000e+00
4.917e+02 3.674e+00 0.000e+00 0.000e+00 0.000e+00 -2.964e+09 2.382e+09 2.407e+07 9.450e+09 3.325e-01 1.000e+00
4.919e+02 3.670e+00 0.000e+00 0.000e+00 0.000e+00 -2.968e+09 2.387e+09 2.409e+07 9.463e+09 3.325e-01 1.000e+00
4.920e+02 3.666e+00 0.000e+00 0.000e+00 0.000e+00 -2.973e+09 2.391e+09 2.412e+07 9.476e+09 3.325e-01 1.000e+00
4.922e+02 3.661e+00 0.000e+00 0.000e+00 0.000e+00 -2.977e+09 2.395e+09 2.415e+07 9.489e+09 3.325e-01 1.000e+00
4.924e+02 3.657e+00 0.000e+00 0.000e+00 0.000e+00 -2.981e+09 2.400e+09 2.417e+07 9.502e+09 3.325e-01 1.000e+00
4.926e+02 3.653e+00 0.000e+00 0.000e+00 0.000e+00 -2.986e+09 2.404e+09 2.420e+07 9.516e+09 3.325e-01 1.000e+00
4.928e+02 3.649e+00 0.000e+00 0.000e+00 0.000e+00 -2.990e+09 2.408e+09 2.422e+07 9.529e+09 3.325e-01 1.000e+00
4.929e+02 3.644e+00 0.000e+00 0.000e+00 0.000e+00 -2.994e+09 2.413e+09 2.425e+07 9.542e+09 3.325e-01 1.000e+00
4.931e+02 3.640e+00 0.000e+00 0.000e+00 0.000e+00 -2.999e+09 2.417e+09 2.428e+07 9.555e+09 3.325e-01 1.000e+00
4.933e+02 3.636e+00 0.000e+00 0.000e+00 0.000e+00 -3.003e+09 2.421e+09 2.430e+07 9.568e+09 3.325e-01 1.000e+00
4.935e+02 3.632e+00 0.000e+00 0.000e+00 0.000e+00 -3.008e+09 2.426e+09 2.433e+07 9.581e+09 3.326e-01 1.000e+00
4.937e+02 3.627e+00 0.000e+00 0.000e+00 0.000e+00 -3.012e+09 2.430e+09 2.436e+07 9.594e+09 3.326e-01 1.000e+00
4.938e+02 3.623e+00 0.000e+00 0.000e+00 0.000e+00 -3.016e+09 2.435e+09 2.438e+07 9.608e+09 3.326e-01 1.000e+00
4.940e+02 3.619e+00 0.000e+00 0.000e+00 0.000e+00 -3.021e+09 2.439e+09 2.441e+07 9.621e+09 3.326e-01 1.000e+00
4.942e+02 3.615e+00 0.000e+00 0.000e+00 0.000e+00 -3.025e+09 2.443e+09 2.444e+07 9.634e+09 3.326e-01 1.000e+00
4.944e+02 3.611e+00 0.000e+00 0.000e+00 0.000e+00 -3.029e+09 2.448e+09 2.447e+07 9.647e+09 3.326e-01 1.000e+00
4.946e+02 3.607e+00 0.000e+00 0.000e+00 0.000e+00 -3.034e+09 2.452e+09 2.449e+07 9.660e+09 3.326e-01 1.000e+00
4.947e+02 3.603e+00 0.000e+00 0.000e+00 0.000e+00 -3.038e+09 2.457e+09 2.452e+07 9.674e+09 3.326e-01 1.000e+00
4.949e+02 3.598e+00 0.000e+00 0.000e+00 0.000e+00 -3.043e+09 2.461e+09 2.455e+07 9.687e+09 3.326e-01 1.000e+00
4.951e+02 3.594e+00 0.000e+00 0.000e+00 0.000e+00 -3.047e+09 2.465e+09 2.457e+07 9.700e+09 3.326e-01 1.000e+00
4.953e+02 3.590e+00 0.000e+00 0.000e+00 0.000e+00 -3.052e+09 2.470e+09 2.460e+07 9.714e+09 3.326e-01 1.000e+00
4.955e+02 3.586e+00 0.000e+00 0.000e+00 0.000e+00 -3.056e+09 2.474e+09 2.463e+07 9.727e+09 3.326e-01 1.000e+00
4.956e+02 3.582e+00 0.000e+00 0.000e+00 0.000e+00 -3.060e+09 2.479e+09 2.465e+07 9.740e+09 3.326e-01 1.000e+00
4.958e+02 3.578e+00 0.000e+00 0.000e+00 0.000e+00 -3.065e+09 2.483e+09 2.468e+07 9.754e+09 3.326e-01 1.000e+00
4.960e+02 3.574e+00 0.000e+00 0.000e+00 0.000e+00 -3.069e+09 2.488e+09 2.471e+07 9.767e+09 3.326e-01 1.000e+00
4.962e+02 3.570e+00 0.000e+00 0.000e+00 0.000e+00 -3.074e+09 2.492e+09 2.473e+07 9.780e+09 3.326e-01 1.000e+00
4.964e+02 3.566e+00 0.000e+00 0.000e+00 0.000e+00 -3.078e+09 2.497e+09 2.476e+07 9.794e+09 3.326e-01 1.000e+00
4.965e+02 3.562e+00 0.000e+00 0.000e+00 0.000e+00 -3.083e+09 2.501e+09 2.479e+07 9.807e+09 3.326e-01 1.000e+00
4.967e+02 3.557e+00 0.000e+00 0.000e+00 0.000e+00 -3.087e+09 2.505e+09 2.482e+07 9.821e+09 3.326e-01 1.000e+00
4.969e+02 3.553e+00 0.000e+00 0.000e+00 0.000e+00 -3.092e+09 2.510e+09 2.484e+07 9.834e+09 3.326e-01 1.000e+00
4.971e+02 3.549e+00 0.000e+00 0.000e+00 0.000e+00 -3.096e+09 2.514e+09 2.487e+07 9.848e+09 3.326e-01 1.000e+00
4.973e+02 3.545e+00 0.000e+00 0.000e+00 0.000e+00 -3.101e+09 2.519e+09 2.490e+07 9.861e+09 3.326e-01 1.000e+00
4.974e+02 3.541e+00 0.000e+00 0.000e+00 0.000e+00 -3.105e+09 2.523e+09 2.492e+07 9.874e+09 3.326e-01 1.000e+00
4.976e+02 3.537e+00 0.000e+00 0.000e+00 0.000e+00 -3.110e+09 2.528e+09 2.495e+07 9.888e+09 3.326e-01 1.000e+00
4.978e+02 3.533e+00 0.000e+00 0.000e+00 0.000e+00 -3.114e+09 2.532e+09 2.498e+07 9.901e+09 3.326e-01 1.000e+00
4.980e+02 3.529e+00 0.000e+00 0.000e+00 0.000e+00 -3.119e+09 2.537e+09 2.500e+07 9.915e+09 3.326e-01 1.000e+00
4.982e+02 3.525e+00 0.000e+00 0.000e+00 0.000e+00 -3.123e+09 2.541e+09 2.503e+07 9.929e+09 3.326e-01 1.000e+00
4.983e+02 3.521e+00 0.000e+00 0.000e+00 0.000e+00 -3.128e+09 2.546e+09 2.506e+07 9.942e+09 3.326e-01 1.000e+00
4.985e+02 3.517e+00 0.000e+00 0.000e+00 0.000e+00 -3.132e+09 2.550e+09 2.509e+07 9.956e+09 3.326e-01 1.000e+00
4.987e+02 3.513e+00 0.000e+00 0.000e+00 0.000e+00 -3.137e+09 2.555e+09 2.511e+07 9.969e+09 3.326e-01 1.000e+00
4.989e+02 3.509e+00 0.000e+00 0.000e+00 0.000e+00 -3.141e+09 2.559e+09 2.514e+07 9.983e+09 3.326e-01 1.000e+00
4.991e+02 3.505e+00 0.000e+00 0.000e+00 0.000e+00 -3.146e+09 2.564e+09 2.517e+07 9.996e+09 3.326e-01 1.000e+00
4.992e+02 3.501e+00 0.000e+00 0.000e+00 0.000e+00 -3.150e+09 2.569e+09 2.520e+07 1.001e+10 3.326e-01 1.000e+00
4.994e+02 3.498e+00 0.000e+00 0.000e+00 0.000e+00 -3.155e+09 2.573e+09 2.522e+07 1.002e+10 3.326e-01 1.000e+00
4.996e+02 3.494e+00 0.000e+00 0.000e+00 0.000e+00 -3.159e+09 2.578e+09 2.525e+07 1.004e+10 3.326e-01 1.000e+00
4.998e+02 3.490e+00 0.000e+00 0.000e+00 0.000e+00 -3.164e+09 2.582e+09 2.528e+07 1.005e+10 3.326e-01 1.000e+00
5.000e+02 3.486e+00 0.000e+00 0.000e+00 0.000e+00 -3.168e+09 2.587e+09 2.531e+07 1.006e+10 3.326e-01 1.000e+00
5.001e+02 3.482e+00 0.000e+00 0.000e+00 0.000e+00 -3.173e+09 2.591e+09 2.533e+07 1.008e+10 3.326e-01 1.000e+00
5.003e+02 3.478e+00 0.000e+00 0.000e+00 0.000e+00 -3.177e+09 2.596e+09 2.536e+07 1.009e+10 3.326e-01 1.000e+00
5.005e+02 3.474e+00 0.000e+00 0.000e+00 0.000e+00 -3.182e+09 2.600e+09 2.539e+07 1.011e+10 3.326e-01 1.000e+00
5.007e+02 3.470e+00 0.000e+00 0.000e+00 0.000e+00 -3.187e+09 2.605e+09 2.541e+07 1.012e+10 3.326e-01 1.000e+00
5.009e+02 3.466e+00 0.000e+00 0.000e+00 0.000e+00 -3.191e+09 2.610e+09 2.544e+07 1.013e+10 3.327e-01 1.000e+00
5.010e+02 3.462e+00 0.000e+00 0.000e+00 0.000e+00 -3.196e+09 2.614e+09 2.547e+07 1.015e+10 3.327e-01 1.000e+00
5.012e+02 3.459e+00 0.000e+00 0.000e+00 0.000e+00 -3.200e+09 2.619e+09 2.550e+07 1.016e+10 3.327e-01 1.000e+00
5.014e+02 3.455e+00 0.000e+00 0.000e+00 0.000e+00 -3.205e+09 2.623e+09 2.552e+07 1.017e+10 3.327e-01 1.000e+00
5.016e+02 3.451e+00 0.000e+00 0.000e+00 0.000e+00 -3.210e+09 2.628e+09 2.555e+07 1.019e+10 3.327e-01 1.000e+00
5.018e+02 3.447e+00 0.000e+00 0.000e+00 0.000e+00 -3.214e+09 2.633e+09 2.558e+07 1.020e+10 3.327e-01 1.000e+00
5.019e+02 3.443e+00 0.000e+00 0.000e+00 0.000e+00 -3.219e+09 2.637e+09 2.561e+07 1.022e+10 3.327e-01 1.000e+00
5.021e+02 3.439e+00 0.000e+00 0.000e+00 0.000e+00 -3.223e+09 2.642e+09 2.564e+07 1.023e+10 3.327e-01 1.000e+00
5.023e+02 3.436e+00 0.000e+00 0.000e+00 0.000e+00 -3.228e+09 2.646e+09 2.566e+07 1.024e+10 3.327e-01 1.000e+00
5.025e+02 3.432e+00 0.000e+00 0.000e+00 0.000e+00 -3.233e+09 2.651e+09 2.569e+07 1.026e+10 3.327e-01 1.000e+00
5.027e+02 3.428e+00 0.000e+00 0.000e+00 0.000e+00 -3.237e+09 2.656e+09 2.572e+07 1.027e+10 3.327e-01 1.000e+00
5.028e+02 3.424e+00 0.000e+00 0.000e+00 0.000e+00 -3.242e+09 2.660e+09 2.575e+07 1.029e+10 3.327e-01 1.000e+00
5.030e+02 3.420e+00 0.000e+00 0.000e+00 0.000e+00 -3.247e+09 2.665e+09 2.577e+07 1.030e+10 3.327e-01 1.000e+00
5.032e+02 3.416e+00 0.000e+00 0.000e+00 0.000e+00 -3.251e+09 2.670e+09 2.580e+07 1.031e+10 3.327e-01 0.000e+00
5.034e+02 3.413e+00 0.000e+00 0.000e+00 0.000e+00 -3.256e+09 2.674e+09 2.583e+07 1.033e+10 3.327e-01 1.000e+00
5.036e+02 3.409e+00 0.000e+00 0.000e+00 0.000e+00 -3.260e+09 2.679e+09 2.586e+07 1.034e+10 3.327e-01 1.000e+00
5.037e+02 3.405e+00 0.000e+00 0.000e+00 0.000e+00 -3.265e+09 2.683e+09 2.588e+07 1.036e+10 3.327e-01 1.000e+00
5.039e+02 3.401e+00 0.000e+00 0.000e+00 0.000e+00 -3.270e+09 2.688e+09 2.591e+07 1.037e+10 3.327e-01 1.000e+00
5.041e+02 3.398e+00 0.000e+00 0.000e+00 0.000e+00 -3.274e+09 2.693e+09 2.594e+07 1.038e+10 3.327e-01 1.000e+00
5.043e+02 3.394e+00 0.000e+00 0.000e+00 0.000e+00 -3.279e+09 2.697e+09 2.597e+07 1.040e+10 3.327e-01 1.000e+00
5.045e+02 3.390e+00 0.000e+00 0.000e+00 0.000e+00 -3.284e+09 2.702e+09 2.600e+07 1.041e+10 3.327e-01 1.000e+00
5.046e+02 3.386e+00 0.000e+00 0.000e+00 0.000e+00 -3.288e+09 2.707e+09 2.602e+07 1.043e+10 3.327e-01 1.000e+00
5.048e+02 3.383e+00 0.000e+00 0.000e+00 0.000e+00 -3.293e+09 2.712e+09 2.605e+07 1.044e+10 3.327e-01 1.000e+00
5.050e+02 3.379e+00 0.000e+00 0.000e+00 0.000e+00 -3.298e+09 2.716e+09 2.608e+07 1.045e+10 3.327e-01 1.000e+00
5.052e+02 3.375e+00 0.000e+00 0.000e+00 0.000e+00 -3.303e+09 2.721e+09 2.611e+07 1.047e+10 3.327e-01 1.000e+00
5.054e+02 3.372e+00 0.000e+00 0.000e+00 0.000e+00 -3.307e+09 2.726e+09 2.614e+07 1.048e+10 3.327e-01 1.000e+00
5.055e+02 3.368e+00 0.000e+00 0.000e+00 0.000e+00 -3.312e+09 2.730e+09 2.616e+07 1.050e+10 3.327e-01 1.000e+00
5.057e+02 3.364e+00 0.000e+00 0.000e+00 0.000e+00 -3.317e+09 2.735e+09 2.619e+07 1.051e+10 3.327e-01 1.000e+00
5.059e+02 3.360e+00 0.000e+00 0.000e+00 0.000e+00 -3.321e+09 2.740e+09 2.622e+07 1.052e+10 3.327e-01 1.000e+00
5.061e+02 3.357e+00 0.000e+00 0.000e+00 0.000e+00 -3.326e+09 2.744e+09 2.625e+07 1.054e+10 3.327e-01 1.000e+00
5.063e+02 3.353e+00 0.000e+00 0.000e+00 0.000e+00 -3.331e+09 2.749e+09 2.628e+07 1.055e+10 3.327e-01 1.000e+00
5.064e+02 3.349e+00 0.000e+00 0.000e+00 0.000e+00 -3.336e+09 2.754e+09 2.630e+07 1.057e+10 3.327e-01 1.000e+00
5.066e+02 3.346e+00 0.000e+00 0.000e+00 0.000e+00 -3.340e+09 2.759e+09 2.633e+07 1.058e+10 3.327e-01 1.000e+00
5.068e+02 3.342e+00 0.000e+00 0.000e+00 0.000e+00 -3.345e+09 2.763e+09 2.636e+07 1.060e+10 3.327e-01 1.000e+00
5.070e+02 3.338e+00 0.000e+00 0.000e+00 0.000e+00 -3.350e+09 2.768e+09 2.639e+07 1.061e+10 3.327e-01 1.000e+00
5.072e+02 3.335e+00 0.000e+00 0.000e+00 0.000e+00 -3.355e+09 2.773e+09 2.642e+07 1.062e+10 3.327e-01 1.000e+00
5.073e+02 3.331e+00 0.000e+00 0.000e+00 0.000e+00 -3.359e+09 2.778e+09 2.644e+07 1.064e+10 3.327e-01 1.000e+00
5.075e+02 3.328e+00 0.000e+00 0.000e+00 0.000e+00 -3.364e+09 2.782e+09 2.647e+07 1.065e+10 3.327e-01 1.000e+00
5.077e+02 3.324e+00 0.000e+00 0.000e+00 0.000e+00 -3.369e+09 2.787e+09 2.650e+07 1.067e+10 3.327e-01 1.000e+00
5.079e+02 3.320e+00 0.000e+00 0.000e+00 0.000e+00 -3.374e+09 2.792e+09 2.653e+07 1.068e+10 3.327e-01 1.000e+00
5.081e+02 3.317e+00 0.000e+00 0.000e+00 0.000e+00 -3.378e+09 2.797e+09 2.656e+07 1.070e+10 3.327e-01 1.000e+00
5.082e+02 3.313e+00 0.000e+00 0.000e+00 0.000e+00 -3.383e+09 2.802e+09 2.659e+07 1.071e+10 3.327e-01 1.000e+00
5.084e+02 3.310e+00 0.000e+00 0.000e+00 0.000e+00 -3.388e+09 2.806e+09 2.661e+07 1.072e+10 3.327e-01 1.000e+00
5.086e+02 3.306e+00 0.000e+00 0.000e+00 0.000e+00 -3.393e+09 2.811e+09 2.664e+07 1.074e+10 3.327e-01 1.000e+00
5.088e+02 3.302e+00 0.000e+00 0.000e+00 0.000e+00 -3.398e+09 2.816e+09 2.667e+07 1.075e+10 3.327e-01 1.000e+00
5.090e+02 3.299e+00 0.000e+00 0.000e+00 0.000e+00 -3.402e+09 2.821e+09 2.670e+07 1.077e+10 3.327e-01 1.000e+00
5.091e+02 3.295e+00 0.000e+00 0.000e+00 0.000e+00 -3.407e+09 2.826e+09 2.673e+07 1.078e+10 3.327e-01 1.000e+00
5.093e+02 3.292e+00 0.000e+00 0.000e+00 0.000e+00 -3.412e+09 2.830e+09 2.676e+07 1.080e+10 3.327e-01 1.000e+00
5.095e+02 3.288e+00 0.000e+00 0.000e+00 0.000e+00 -3.417e+09 2.835e+09 2.678e+07 1.081e+10 3.327e-01 1.000e+00
5.097e+02 3.285e+00 0.000e+00 0.000e+00 0.000e+00 -3.422e+09 2.840e+09 2.681e+07 1.083e+10 3.327e-01 1.000e+00
5.099e+02 3.281e+00 0.000e+00 0.000e+00 0.000e+00 -3.426e+09 2.845e+09 2.684e+07 1.084e+10 3.328e-01 1.000e+00
5.100e+02 3.278e+00 0.000e+00 0.000e+00 0.000e+00 -3.431e+09 2.850e+09 2.687e+07 1.086e+10 3.328e-01 1.000e+00
5.102e+02 3.274e+00 0.000e+00 0.000e+00 0.000e+00 -3.436e+09 2.855e+09 2.690e+07 1.087e+10 3.328e-01 1.000e+00
5.104e+02 3.270e+00 0.000e+00 0.000e+00 0.000e+00 -3.441e+09 2.859e+09 2.693e+07 1.088e+10 3.328e-01 1.000e+00
5.106e+02 3.267e+00 0.000e+00 0.000e+00 0.000e+00 -3.446e+09 2.864e+09 2.696e+07 1.090e+10 3.328e-01 1.000e+00
5.108e+02 3.263e+00 0.000e+00 0.000e+00 0.000e+00 -3.451e+09 2.869e+09 2.698e+07 1.091e+10 3.328e-01 1.000e+00
5.109e+02 3.260e+00 0.000e+00 0.000e+00 0.000e+00 -3.456e+09 2.874e+09 2.701e+07 1.093e+10 3.328e-01 1.000e+00
5.111e+02 3.256e+00 0.000e+00 0.000e+00 0.000e+00 -3.460e+09 2.879e+09 2.704e+07 1.094e+10 3.328e-01 1.000e+00
5.113e+02 3.253e+00 0.000e+00 0.000e+00 0.000e+00 -3.465e+09 2.884e+09 2.707e+07 1.096e+10 3.328e-01 1.000e+00
5.115e+02 3.249e+00 0.000e+00 0.000e+00 0.000e+00 -3.470e+09 2.889e+09 2.710e+07 1.097e+10 3.328e-01 1.000e+00
5.117e+02 3.246e+00 0.000e+00 0.000e+00 0.000e+00 -3.475e+09 2.893e+09 2.713e+07 1.099e+10 3.328e-01 1.000e+00
5.118e+02 3.242e+00 0.000e+00 0.000e+00 0.000e+00 -3.480e+09 2.898e+09 2.716e+07 1.100e+10 3.328e-01 1.000e+00
5.120e+02 3.239e+00 0.000e+00 0.000e+00 0.000e+00 -3.485e+09 2.903e+09 2.718e+07 1.102e+10 3.328e-01 1.000e+00
5.122e+02 3.236e+00 0.000e+00 0.000e+00 0.000e+00 -3.490e+09 2.908e+09 2.721e+07 1.103e+10 3.328e-01 1.000e+00
5.124e+02 3.232e+00 0.000e+00 0.000e+00 0.000e+00 -3.495e+09 2.913e+09 2.724e+07 1.105e+10 3.328e-01 1.000e+00
5.126e+02 3.229e+00 0.000e+00 0.000e+00 0.000e+00 -3.500e+09 2.918e+09 2.727e+07 1.106e+10 3.328e-01 1.000e+00
5.127e+02 3.225e+00 0.000e+00 0.000e+00 0.000e+00 -3.504e+09 2.923e+09 2.730e+07 1.107e+10 3.328e-01 1.000e+00
5.129e+02 3.222e+00 0.000e+00 0.000e+00 0.000e+00 -3.509e+09 2.928e+09 2.733e+07 1.109e+10 3.328e-01 1.000e+00
5.131e+02 3.218e+00 0.000e+00 0.000e+00 0.000e+00 -3.514e+09 2.933e+09 2.736e+07 1.110e+10 3.328e-01 1.000e+00
5.133e+02 3.215e+00 0.000e+00 0.000e+00 0.000e+00 -3.519e+09 2.938e+09 2.739e+07 1.112e+10 3.328e-01 1.000e+00
5.135e+02 3.212e+00 0.000e+00 0.000e+00 0.000e+00 -3.524e+09 2.943e+09 2.742e+07 1.113e+10 3.328e-01 1.000e+00
5.136e+02 3.208e+00 0.000e+00 0.000e+00 0.000e+00 -3.529e+09 2.947e+09 2.744e+07 1.115e+10 3.328e-01 1.000e+00
5.138e+02 3.205e+00 0.000e+00 0.000e+00 0.000e+00 -3.534e+09 2.952e+09 2.747e+07 1.116e+10 3.328e-01 1.000e+00
5.140e+02 3.201e+00 0.000e+00 0.000e+00 0.000e+00 -3.539e+09 2.957e+09 2.750e+07 1.118e+10 3.328e-01 1.000e+00
5.142e+02 3.198e+00 0.000e+00 0.000e+00 0.000e+00 -3.544e+09 2.962e+09 2.753e+07 1.119e+10 3.328e-01 1.000e+00
5.144e+02 3.195e+00 0.000e+00 0.000e+00 0.000e+00 -3.549e+09 2.967e+09 2.756e+07 1.121e+10 3.328e-01 1.000e+00
5.145e+02 3.191e+00 0.000e+00 0.000e+00 0.000e+00 -3.554e+09 2.972e+09 2.759e+07 1.122e+10 3.328e-01 1.000e+00
5.147e+02 3.188e+00 0.000e+00 0.000e+00 0.000e+00 -3.559e+09 2.977e+09 2.762e+07 1.124e+10 3.328e-01 1.000e+00
5.149e+02 3.184e+00 0.000e+00 0.000e+00 0.000e+00 -3.564e+09 2.982e+09 2.765e+07 1.125e+10 3.328e-01 1.000e+00
5.151e+02 3.181e+00 0.000e+00 0.000e+00 0.000e+00 -3.569e+09 2.987e+09 2.768e+07 1.127e+10 3.328e-01 1.000e+00
5.153e+02 3.178e+00 0.000e+00 0.000e+00 0.000e+00 -3.574e+09 2.992e+09 2.771e+07 1.128e+10 3.328e-01 1.000e+00
5.154e+02 3.174e+00 0.000e+00 0.000e+00 0.000e+00 -3.579e+09 2.997e+09 2.773e+07 1.130e+10 3.328e-01 1.000e+00
5.156e+02 3.171e+00 0.000e+00 0.000e+00 0.000e+00 -3.584e+09 3.002e+09 2.776e+07 1.131e+10 3.328e-01 1.000e+00
5.158e+02 3.168e+00 0.000e+00 0.000e+00 0.000e+00 -3.589e+09 3.007e+09 2.779e+07 1.133e+10 3.328e-01 1.000e+00
5.160e+02 3.164e+00 0.000e+00 0.000e+00 0.000e+00 -3.594e+09 3.012e+09 2.782e+07 1.134e+10 3.328e-01 1.000e+00
5.162e+02 3.161e+00 0.000e+00 0.000e+00 0.000e+00 -3.599e+09 3.017e+09 2.785e+07 1.136e+10 3.328e-01 1.000e+00
5.163e+02 3.158e+00 0.000e+00 0.000e+00 0.000e+00 -3.604e+09 3.022e+09 2.788e+07 1.137e+10 3.328e-01 1.000e+00
5.165e+02 3.154e+00 0.000e+00 0.000e+00 0.000e+00 -3.609e+09 3.027e+09 2.791e+07 1.139e+10 3.328e-01 1.000e+00
5.167e+02 3.151e+00 0.000e+00 0.000e+00 0.000e+00 -3.614e+09 3.032e+09 2.794e+07 1.140e+10 3.328e-01 1.000e+00
5.169e+02 3.148e+00 0.000e+00 0.000e+00 0.000e+00 -3.619e+09 3.037e+09 2.797e+07 1.142e+10 3.328e-01 1.000e+00
5.171e+02 3.144e+00 0.000e+00 0.000e+00 0.000e+00 -3.624e+09 3.042e+09 2.800e+07 1.143e+10 3.328e-01 1.000e+00
5.172e+02 3.141e+00 0.000e+00 0.000e+00 0.000e+00 -3.629e+09 3.047e+09 2.803e+07 1.145e+10 3.328e-01 1.000e+00
5.174e+02 3.138e+00 0.000e+00 0.000e+00 0.000e+00 -3.634e+09 3.052e+09 2.806e+07 1.146e+10 3.328e-01 1.000e+00
5.176e+02 3.135e+00 0.000e+00 0.000e+00 0.000e+00 -3.639e+09 3.057e+09 2.808e+07 1.148e+10 3.328e-01 1.000e+00
5.178e+02 3.131e+00 0.000e+00 0.000e+00 0.000e+00 -3.644e+09 3.062e+09 2.811e+07 1.149e+10 3.328e-01 1.000e+00
5.180e+02 3.128e+00 0.000e+00 0.000e+00 0.000e+00 -3.649e+09 3.068e+09 2.814e+07 1.151e+10 3.328e-01 1.000e+00
5.181e+02 3.125e+00 0.000e+00 0.000e+00 0.000e+00 -3.654e+09 3.073e+09 2.817e+07 1.153e+10 3.328e-01 1.000e+00
5.183e+02 3.122e+00 0.000e+00 0.000e+00 0.000e+00 -3.659e+09 3.078e+09 2.820e+07 1.154e+10 3.328e-01 1.000e+00
5.185e+02 3.118e+00 0.000e+00 0.000e+00 0.000e+00 -3.664e+09 3.083e+09 2.823e+07 1.156e+10 3.328e-01 1.000e+00
5.187e+02 3.115e+00 0.000e+00 0.000e+00 0.000e+00 -3.669e+09 3.088e+09 2.826e+07 1.157e+10 3.328e-01 1.000e+00
5.189e+02 3.112e+00 0.000e+00 0.000e+00 0.000e+00 -3.675e+09 3.093e+09 2.829e+07 1.159e+10 3.328e-01 1.000e+00
5.190e+02 3.109e+00 0.000e+00 0.000e+00 0.000e+00 -3.680e+09 3.098e+09 2.832e+07 1.160e+10 3.328e-01 1.000e+00
5.192e+02 3.105e+00 0.000e+00 0.000e+00 0.000e+00 -3.685e+09 3.103e+09 2.835e+07 1.162e+10 3.328e-01 1.000e+00
5.194e+02 3.102e+00 0.000e+00 0.000e+00 0.000e+00 -3.690e+09 3.108e+09 2.838e+07 1.163e+10 3.328e-01 1.000e+00
5.196e+02 3.099e+00 0.000e+00 0.000e+00 0.000e+00 -3.695e+09 3.113e+09 2.841e+07 1.165e+10 3.328e-01 1.000e+00
5.198e+02 3.096e+00 0.000e+00 0.000e+00 0.000e+00 -3.700e+09 3.118e+09 2.844e+07 1.166e+10 3.328e-01 1.000e+00
5.199e+02 3.092e+00 0.000e+00 0.000e+00 0.000e+00 -3.705e+09 3.124e+09 2.847e+07 1.168e+10 3.328e-01 1.000e+00
5.201e+02 3.089e+00 0.000e+00 0.000e+00 0.000e+00 -3.710e+09 3.129e+09 2.850e+07 1.169e+10 3.328e-01 1.000e+00
