# section=2
# run_id=F
# param_name=lamdelta
# param_value=lam0div2
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.5000
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.0951359084e+02 9.2854077253e+02 5.1542712481e+01 1.9950912305e+01 1.2871556326e+02 1.6395092351e+02 -4.9937114667e+01 8.1975461756e+01 4.6740101503e+01 6.3174637617e+07 5.3248316697e+06 1.7749438899e+06 1.5849331331e+09 8.0067643890e-02 -6.4482057427e+08 2SC 1 3.1686569858e-05
3.1044349070e+02 9.3133047210e+02 4.8403285515e+01 2.0476388390e+01 1.3210573155e+02 1.6939063778e+02 -4.9287480759e+01 8.4695318888e+01 4.7410412657e+01 6.8257162420e+07 5.5169151730e+06 1.8389717243e+06 1.6444332418e+09 9.7730481198e-02 -6.4990309907e+08 2SC 1 1.6241734444e-05
3.1137339056e+02 9.3412017167e+02 4.8369401342e+01 2.0527158611e+01 1.3243328136e+02 1.7003716530e+02 -4.9141980335e+01 8.5018582648e+01 4.7414698712e+01 7.3434994877e+07 5.6714995519e+06 1.8904998506e+06 1.6925190501e+09 9.9756799405e-02 -6.5508093153e+08 2SC 1 6.3833478529e-05
3.1230329041e+02 9.3690987124e+02 4.6848073381e+01 2.0792471775e+01 1.3414497920e+02 1.7283831004e+02 -4.8766277605e+01 8.6419155022e+01 4.7725824174e+01 7.8805015664e+07 5.8630367289e+06 1.9543455763e+06 1.7522406466e+09 1.1908119496e-01 -6.6045095232e+08 2SC 1 3.3246041556e-05
3.1323319027e+02 9.3969957082e+02 4.4827303220e+01 2.1147067758e+01 1.3643269521e+02 1.7627362511e+02 -4.8418923830e+01 8.8136812556e+01 4.8295882657e+01 8.4339068908e+07 5.9907866128e+06 1.9969288709e+06 1.7921741341e+09 1.2378800289e-01 -6.6598500556e+08 2SC 1 7.0319289672e-05
3.1416309013e+02 9.4248927039e+02 4.4827303220e+01 2.1147067758e+01 1.3643269521e+02 1.7678898838e+02 -4.8137460882e+01 8.8394494188e+01 4.8038201025e+01 8.9946678892e+07 6.1629150687e+06 2.0543050229e+06 1.8462137633e+09 1.0243523256e-01 -6.7159261555e+08 2SC 1 5.6034822963e-05
3.1509298999e+02 9.4527896996e+02 4.1444448396e+01 2.1585640630e+01 1.3926219762e+02 1.8167355342e+02 -4.7378039842e+01 9.0836776708e+01 4.8425420907e+01 9.5800856590e+07 6.3472492372e+06 2.1157497457e+06 1.9041728837e+09 1.4234772212e-01 -6.7744679324e+08 2SC 1 4.5049954238e-06
3.1602288984e+02 9.4806866953e+02 4.1444448396e+01 2.1585640630e+01 1.3926219762e+02 1.8218217282e+02 -4.7106592428e+01 9.1091086408e+01 4.8171111207e+01 1.0175129121e+08 6.4597048321e+06 2.1532349440e+06 1.9396632973e+09 1.4791010286e-01 -6.8339722786e+08 2SC 1 7.1074183187e-06
3.1695278970e+02 9.5085836910e+02 4.0854106234e+01 2.1877987796e+01 1.4114830836e+02 1.8372028339e+02 -4.7439774006e+01 9.1860141694e+01 4.9288166671e+01 1.0781461379e+08 6.6196694835e+06 2.2065564945e+06 1.9903080959e+09 1.3137679939e-01 -6.8946055044e+08 2SC 1 5.5816247983e-05
3.1788268956e+02 9.5364806867e+02 3.8472093623e+01 2.2114862286e+01 1.4267653087e+02 1.8695047618e+02 -4.6714894324e+01 9.3475238091e+01 4.9201292783e+01 1.1406255062e+08 6.7588289086e+06 2.2529429695e+06 2.0344521611e+09 1.4723887137e-01 -6.9570848727e+08 2SC 1 4.9921534840e-05
