# section=2
# run_id=B
# param_name=gdelta
# param_value=2.5g
# m_delta_mev=500.0
# g_delta_factor=2.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.0765379113e+02 9.2296137339e+02 5.4313480716e+01 1.5809633126e+01 1.2749704134e+02 1.5484549431e+02 -4.4100540485e+01 7.7422747153e+01 5.0074294185e+01 5.4300415630e+07 4.6018642570e+06 1.5339547523e+06 1.3614805693e+09 8.2149710718e-02 -6.3594635228e+08 2SC 1 1.8821530694e-06
3.0858369099e+02 9.2575107296e+02 5.3694954977e+01 1.5987024880e+01 1.2892762000e+02 1.5659796790e+02 -4.3978709100e+01 7.8298983950e+01 5.0628636050e+01 5.8640689315e+07 4.7635605378e+06 1.5878535126e+06 1.4113164037e+09 9.2220875444e-02 -6.4028662597e+08 2SC 1 2.4213588118e-06
3.0951359084e+02 9.2854077253e+02 5.1568330747e+01 1.6272243501e+01 1.3122777017e+02 1.6061021964e+02 -4.3185512846e+01 8.0305109821e+01 5.0922660350e+01 6.3159684156e+07 4.9143442783e+06 1.6381147594e+06 1.4578966601e+09 1.0002240215e-01 -6.4480562081e+08 2SC 1 1.2195515369e-05
3.1044349070e+02 9.3133047210e+02 5.1531764186e+01 1.6321528556e+01 1.3162523029e+02 1.6128313121e+02 -4.3038419205e+01 8.0641565606e+01 5.0983664686e+01 6.7780385397e+07 5.0591260158e+06 1.6863753386e+06 1.5027923548e+09 9.2791275346e-02 -6.4942632205e+08 2SC 1 3.9280204144e-05
3.1137339056e+02 9.3412017167e+02 5.0111523980e+01 1.6667286577e+01 1.3441360143e+02 1.6430054561e+02 -4.2973883478e+01 8.2150272804e+01 5.2263328627e+01 7.2568645272e+07 5.2537066920e+06 1.7512355640e+06 1.5632958204e+09 8.4851571209e-02 -6.5421458193e+08 2SC 1 2.6467541277e-06
3.1230329041e+02 9.3690987124e+02 4.7550281695e+01 1.6993297212e+01 1.3704271945e+02 1.6865030367e+02 -4.2151102116e+01 8.4325151834e+01 5.2717567619e+01 7.7551227600e+07 5.4311436176e+06 1.8103812059e+06 1.6186127949e+09 1.0105452414e-01 -6.5919716425e+08 2SC 1 3.7129956928e-05
3.1323319027e+02 9.3969957082e+02 4.5468555551e+01 1.7036366763e+01 1.3739005454e+02 1.7180162923e+02 -4.0793965802e+01 8.5900814617e+01 5.1489239923e+01 8.2669484618e+07 5.5795442930e+06 1.8598480977e+06 1.6650289745e+09 1.1636936247e-01 -6.6431542127e+08 2SC 1 4.8552747873e-05
3.1416309013e+02 9.4248927039e+02 4.5468555551e+01 1.7036366763e+01 1.3739005454e+02 1.7232715821e+02 -4.0524558335e+01 8.6163579107e+01 5.1226475434e+01 8.7928062480e+07 5.7169303337e+06 1.9056434446e+06 1.7081204372e+09 1.2933211227e-01 -6.6957399913e+08 2SC 1 1.6872332136e-05
3.1509298999e+02 9.4527896996e+02 4.3614912940e+01 1.7330297073e+01 1.3976046027e+02 1.7545449524e+02 -4.0160355868e+01 8.7727247620e+01 5.2033212649e+01 9.3301830017e+07 5.8424920995e+06 1.9474973665e+06 1.7476264746e+09 1.2725245280e-01 -6.7494776667e+08 2SC 1 1.3253244333e-07
3.1602288984e+02 9.4806866953e+02 4.3614912940e+01 1.7330297073e+01 1.3976046027e+02 1.7597563696e+02 -3.9896858789e+01 8.7987818478e+01 5.1772641791e+01 9.8793927614e+07 5.9914531530e+06 1.9971510510e+06 1.7946424122e+09 1.2063981572e-01 -6.8043986427e+08 2SC 1 1.1637367794e-05
