# pipeline=quark_stars
# construction=with_maxwell
# m_sigma_mev=600.000000
# units=chemical potentials and sigma in MeV; densities in fm^-3; pressure and energy density in GeV fm^-3
# B0_mev4=5.806289137042e+08
# B0_gev_fm3=7.556822962283e-02
# B_mev4=6.005214958383e+05
# B_gev_fm3=7.815722782636e-05
# B_1_4_mev=27.837622
# B_min_mev4=6.005214958383e+05
# B_min_gev_fm3=7.815722782636e-05
# B_min_1_4_mev=27.837622
# columns=mu_u_mev mu_d_mev mu_e_mev sigma_mev constituent_mass_mev n_u_fm-3 n_d_fm-3 n_e_fm-3 n_B_fm-3 pressure_gev_fm-3 energy_density_gev_fm-3
3.042e+02 3.790e+02 7.487e+01 1.999e+01 6.448e+01 3.464e-01 6.872e-01 1.845e-03 3.445e-01 2.285e-02 3.431e-01
3.044e+02 3.794e+02 7.498e+01 1.983e+01 6.398e+01 3.476e-01 6.895e-01 1.853e-03 3.457e-01 2.316e-02 3.444e-01
3.046e+02 3.797e+02 7.509e+01 1.968e+01 6.348e+01 3.488e-01 6.919e-01 1.861e-03 3.469e-01 2.348e-02 3.457e-01
3.049e+02 3.801e+02 7.520e+01 1.953e+01 6.299e+01 3.500e-01 6.944e-01 1.869e-03 3.481e-01 2.381e-02 3.470e-01
3.051e+02 3.804e+02 7.531e+01 1.937e+01 6.249e+01 3.512e-01 6.968e-01 1.878e-03 3.494e-01 2.414e-02 3.483e-01
3.054e+02 3.808e+02 7.543e+01 1.922e+01 6.200e+01 3.525e-01 6.993e-01 1.886e-03 3.506e-01 2.448e-02 3.496e-01
3.056e+02 3.812e+02 7.554e+01 1.907e+01 6.150e+01 3.538e-01 7.019e-01 1.895e-03 3.519e-01 2.482e-02 3.509e-01
3.059e+02 3.815e+02 7.565e+01 1.891e+01 6.101e+01 3.551e-01 7.044e-01 1.903e-03 3.532e-01 2.518e-02 3.523e-01
3.061e+02 3.819e+02 7.577e+01 1.876e+01 6.051e+01 3.564e-01 7.070e-01 1.912e-03 3.545e-01 2.553e-02 3.537e-01
3.064e+02 3.823e+02 7.588e+01 1.860e+01 6.001e+01 3.577e-01 7.096e-01 1.921e-03 3.558e-01 2.590e-02 3.551e-01
3.067e+02 3.827e+02 7.600e+01 1.845e+01 5.952e+01 3.590e-01 7.123e-01 1.929e-03 3.571e-01 2.627e-02 3.566e-01
3.069e+02 3.831e+02 7.612e+01 1.830e+01 5.902e+01 3.604e-01 7.150e-01 1.938e-03 3.585e-01 2.665e-02 3.580e-01
3.072e+02 3.835e+02 7.623e+01 1.814e+01 5.853e+01 3.618e-01 7.177e-01 1.947e-03 3.598e-01 2.704e-02 3.595e-01
3.075e+02 3.839e+02 7.635e+01 1.799e+01 5.803e+01 3.632e-01 7.205e-01 1.956e-03 3.612e-01 2.744e-02 3.610e-01
3.078e+02 3.843e+02 7.647e+01 1.784e+01 5.754e+01 3.646e-01 7.233e-01 1.966e-03 3.626e-01 2.785e-02 3.625e-01
3.081e+02 3.847e+02 7.659e+01 1.768e+01 5.704e+01 3.660e-01 7.262e-01 1.975e-03 3.641e-01 2.826e-02 3.640e-01
3.084e+02 3.851e+02 7.672e+01 1.753e+01 5.654e+01 3.675e-01 7.291e-01 1.985e-03 3.655e-01 2.868e-02 3.656e-01
3.087e+02 3.856e+02 7.684e+01 1.737e+01 5.605e+01 3.690e-01 7.320e-01 1.994e-03 3.670e-01 2.911e-02 3.672e-01
3.090e+02 3.860e+02 7.696e+01 1.722e+01 5.555e+01 3.705e-01 7.350e-01 2.004e-03 3.685e-01 2.956e-02 3.688e-01
3.094e+02 3.865e+02 7.709e+01 1.707e+01 5.506e+01 3.720e-01 7.380e-01 2.014e-03 3.700e-01 3.001e-02 3.705e-01
3.097e+02 3.869e+02 7.722e+01 1.691e+01 5.456e+01 3.736e-01 7.411e-01 2.024e-03 3.716e-01 3.047e-02 3.721e-01
3.100e+02 3.874e+02 7.734e+01 1.676e+01 5.406e+01 3.752e-01 7.442e-01 2.034e-03 3.731e-01 3.094e-02 3.738e-01
3.104e+02 3.878e+02 7.747e+01 1.661e+01 5.357e+01 3.768e-01 7.474e-01 2.044e-03 3.747e-01 3.142e-02 3.756e-01
3.107e+02 3.883e+02 7.760e+01 1.645e+01 5.307e+01 3.784e-01 7.507e-01 2.054e-03 3.764e-01 3.191e-02 3.773e-01
3.111e+02 3.888e+02 7.774e+01 1.630e+01 5.258e+01 3.801e-01 7.540e-01 2.065e-03 3.780e-01 3.241e-02 3.791e-01
3.114e+02 3.893e+02 7.787e+01 1.615e+01 5.208e+01 3.818e-01 7.573e-01 2.075e-03 3.797e-01 3.293e-02 3.810e-01
3.118e+02 3.898e+02 7.800e+01 1.599e+01 5.159e+01 3.835e-01 7.607e-01 2.086e-03 3.814e-01 3.345e-02 3.828e-01
3.122e+02 3.903e+02 7.814e+01 1.584e+01 5.109e+01 3.852e-01 7.642e-01 2.097e-03 3.831e-01 3.399e-02 3.847e-01
3.126e+02 3.909e+02 7.828e+01 1.568e+01 5.059e+01 3.870e-01 7.677e-01 2.108e-03 3.849e-01 3.455e-02 3.867e-01
3.130e+02 3.914e+02 7.842e+01 1.553e+01 5.010e+01 3.888e-01 7.713e-01 2.120e-03 3.867e-01 3.511e-02 3.886e-01
3.134e+02 3.919e+02 7.856e+01 1.538e+01 4.960e+01 3.907e-01 7.750e-01 2.131e-03 3.885e-01 3.569e-02 3.906e-01
3.138e+02 3.925e+02 7.870e+01 1.522e+01 4.911e+01 3.926e-01 7.787e-01 2.143e-03 3.904e-01 3.628e-02 3.927e-01
3.142e+02 3.931e+02 7.885e+01 1.507e+01 4.861e+01 3.945e-01 7.825e-01 2.155e-03 3.923e-01 3.689e-02 3.948e-01
3.146e+02 3.936e+02 7.900e+01 1.492e+01 4.812e+01 3.964e-01 7.863e-01 2.167e-03 3.943e-01 3.751e-02 3.969e-01
3.151e+02 3.942e+02 7.915e+01 1.476e+01 4.762e+01 3.984e-01 7.903e-01 2.179e-03 3.962e-01 3.815e-02 3.991e-01
3.155e+02 3.948e+02 7.930e+01 1.461e+01 4.712e+01 4.004e-01 7.943e-01 2.192e-03 3.982e-01 3.880e-02 4.013e-01
3.160e+02 3.954e+02 7.945e+01 1.445e+01 4.663e+01 4.025e-01 7.984e-01 2.204e-03 4.003e-01 3.947e-02 4.036e-01
3.164e+02 3.961e+02 7.960e+01 1.430e+01 4.613e+01 4.046e-01 8.026e-01 2.217e-03 4.024e-01 4.016e-02 4.059e-01
3.169e+02 3.967e+02 7.976e+01 1.415e+01 4.564e+01 4.068e-01 8.069e-01 2.230e-03 4.046e-01 4.086e-02 4.083e-01
3.174e+02 3.973e+02 7.992e+01 1.399e+01 4.514e+01 4.090e-01 8.112e-01 2.244e-03 4.067e-01 4.159e-02 4.107e-01
3.179e+02 3.980e+02 8.008e+01 1.384e+01 4.465e+01 4.112e-01 8.157e-01 2.257e-03 4.090e-01 4.233e-02 4.132e-01
3.184e+02 3.987e+02 8.025e+01 1.369e+01 4.415e+01 4.135e-01 8.203e-01 2.271e-03 4.113e-01 4.309e-02 4.158e-01
3.189e+02 3.994e+02 8.042e+01 1.353e+01 4.365e+01 4.159e-01 8.249e-01 2.286e-03 4.136e-01 4.388e-02 4.184e-01
3.195e+02 4.001e+02 8.058e+01 1.338e+01 4.316e+01 4.183e-01 8.297e-01 2.300e-03 4.160e-01 4.468e-02 4.211e-01
3.200e+02 4.008e+02 8.076e+01 1.323e+01 4.266e+01 4.207e-01 8.345e-01 2.315e-03 4.184e-01 4.551e-02 4.238e-01
3.206e+02 4.015e+02 8.093e+01 1.307e+01 4.217e+01 4.233e-01 8.395e-01 2.330e-03 4.209e-01 4.636e-02 4.266e-01
3.212e+02 4.023e+02 8.111e+01 1.292e+01 4.167e+01 4.258e-01 8.446e-01 2.345e-03 4.235e-01 4.724e-02 4.295e-01
3.217e+02 4.030e+02 8.129e+01 1.276e+01 4.117e+01 4.285e-01 8.498e-01 2.361e-03 4.261e-01 4.814e-02 4.324e-01
3.223e+02 4.038e+02 8.148e+01 1.261e+01 4.068e+01 4.312e-01 8.552e-01 2.377e-03 4.288e-01 4.906e-02 4.355e-01
3.230e+02 4.046e+02 8.167e+01 1.246e+01 4.018e+01 4.339e-01 8.607e-01 2.394e-03 4.315e-01 5.002e-02 4.386e-01
3.236e+02 4.054e+02 8.186e+01 1.230e+01 3.969e+01 4.368e-01 8.663e-01 2.411e-03 4.343e-01 5.100e-02 4.418e-01
3.242e+02 4.063e+02 8.205e+01 1.215e+01 3.919e+01 4.397e-01 8.720e-01 2.428e-03 4.372e-01 5.201e-02 4.450e-01
3.249e+02 4.071e+02 8.225e+01 1.200e+01 3.870e+01 4.426e-01 8.779e-01 2.446e-03 4.402e-01 5.306e-02 4.484e-01
3.256e+02 4.080e+02 8.245e+01 1.184e+01 3.820e+01 4.457e-01 8.840e-01 2.464e-03 4.432e-01 5.413e-02 4.519e-01
3.263e+02 4.089e+02 8.266e+01 1.169e+01 3.770e+01 4.488e-01 8.902e-01 2.482e-03 4.464e-01 5.525e-02 4.554e-01
3.270e+02 4.098e+02 8.287e+01 1.153e+01 3.721e+01 4.521e-01 8.966e-01 2.501e-03 4.496e-01 5.639e-02 4.591e-01
3.277e+02 4.108e+02 8.308e+01 1.138e+01 3.671e+01 4.554e-01 9.032e-01 2.521e-03 4.529e-01 5.758e-02 4.629e-01
3.285e+02 4.118e+02 8.330e+01 1.123e+01 3.622e+01 4.588e-01 9.100e-01 2.541e-03 4.563e-01 5.880e-02 4.668e-01
3.292e+02 4.128e+02 8.353e+01 1.107e+01 3.572e+01 4.623e-01 9.169e-01 2.561e-03 4.597e-01 6.006e-02 4.708e-01
3.300e+02 4.138e+02 8.376e+01 1.092e+01 3.523e+01 4.659e-01 9.241e-01 2.583e-03 4.633e-01 6.137e-02 4.750e-01
3.308e+02 4.148e+02 8.399e+01 1.077e+01 3.473e+01 4.696e-01 9.314e-01 2.604e-03 4.670e-01 6.272e-02 4.792e-01
3.317e+02 4.159e+02 8.423e+01 1.061e+01 3.423e+01 4.734e-01 9.390e-01 2.627e-03 4.708e-01 6.412e-02 4.837e-01
3.325e+02 4.170e+02 8.448e+01 1.046e+01 3.374e+01 4.774e-01 9.468e-01 2.650e-03 4.747e-01 6.557e-02 4.882e-01
3.334e+02 4.181e+02 8.473e+01 1.031e+01 3.324e+01 4.815e-01 9.549e-01 2.673e-03 4.788e-01 6.707e-02 4.930e-01
3.343e+02 4.193e+02 8.498e+01 1.015e+01 3.275e+01 4.857e-01 9.632e-01 2.698e-03 4.830e-01 6.862e-02 4.978e-01
3.352e+02 4.205e+02 8.525e+01 9.998e+00 3.225e+01 4.900e-01 9.718e-01 2.723e-03 4.873e-01 7.024e-02 5.029e-01
3.362e+02 4.217e+02 8.552e+01 9.844e+00 3.176e+01 4.945e-01 9.807e-01 2.749e-03 4.917e-01 7.191e-02 5.081e-01
3.372e+02 4.230e+02 8.579e+01 9.690e+00 3.126e+01 4.991e-01 9.898e-01 2.776e-03 4.963e-01 7.365e-02 5.136e-01
3.382e+02 4.243e+02 8.608e+01 9.537e+00 3.076e+01 5.039e-01 9.993e-01 2.803e-03 5.011e-01 7.546e-02 5.192e-01
3.393e+02 4.256e+02 8.637e+01 9.383e+00 3.027e+01 5.088e-01 1.009e+00 2.832e-03 5.060e-01 7.734e-02 5.251e-01
3.403e+02 4.270e+02 8.667e+01 9.229e+00 2.977e+01 5.139e-01 1.019e+00 2.861e-03 5.111e-01 7.929e-02 5.311e-01
3.415e+02 4.284e+02 8.697e+01 9.076e+00 2.928e+01 5.193e-01 1.030e+00 2.892e-03 5.164e-01 8.133e-02 5.374e-01
3.426e+02 4.299e+02 8.729e+01 8.922e+00 2.878e+01 5.248e-01 1.041e+00 2.923e-03 5.218e-01 8.345e-02 5.440e-01
3.438e+02 4.314e+02 8.762e+01 8.768e+00 2.828e+01 5.305e-01 1.052e+00 2.956e-03 5.275e-01 8.567e-02 5.509e-01
3.450e+02 4.330e+02 8.795e+01 8.615e+00 2.779e+01 5.364e-01 1.064e+00 2.990e-03 5.334e-01 8.798e-02 5.580e-01
3.463e+02 4.346e+02 8.830e+01 8.461e+00 2.729e+01 5.426e-01 1.076e+00 3.026e-03 5.395e-01 9.039e-02 5.654e-01
3.476e+02 4.363e+02 8.865e+01 8.307e+00 2.680e+01 5.490e-01 1.089e+00 3.062e-03 5.459e-01 9.291e-02 5.732e-01
3.490e+02 4.380e+02 8.902e+01 8.153e+00 2.630e+01 5.557e-01 1.102e+00 3.101e-03 5.526e-01 9.555e-02 5.813e-01
3.504e+02 4.398e+02 8.940e+01 8.000e+00 2.581e+01 5.626e-01 1.116e+00 3.140e-03 5.595e-01 9.831e-02 5.898e-01
3.518e+02 4.416e+02 8.979e+01 7.846e+00 2.531e+01 5.699e-01 1.130e+00 3.182e-03 5.667e-01 1.012e-01 5.987e-01
3.533e+02 4.435e+02 9.019e+01 7.692e+00 2.481e+01 5.774e-01 1.145e+00 3.225e-03 5.742e-01 1.042e-01 6.080e-01
3.549e+02 4.455e+02 9.061e+01 7.539e+00 2.432e+01 5.853e-01 1.161e+00 3.270e-03 5.820e-01 1.074e-01 6.177e-01
3.565e+02 4.476e+02 9.104e+01 7.385e+00 2.382e+01 5.936e-01 1.177e+00 3.317e-03 5.903e-01 1.108e-01 6.280e-01
3.582e+02 4.497e+02 9.149e+01 7.231e+00 2.333e+01 6.022e-01 1.194e+00 3.366e-03 5.989e-01 1.143e-01 6.388e-01
3.600e+02 4.519e+02 9.195e+01 7.078e+00 2.283e+01 6.113e-01 1.212e+00 3.418e-03 6.079e-01 1.181e-01 6.502e-01
3.618e+02 4.542e+02 9.244e+01 6.924e+00 2.234e+01 6.208e-01 1.231e+00 3.472e-03 6.173e-01 1.220e-01 6.621e-01
3.637e+02 4.566e+02 9.294e+01 6.770e+00 2.184e+01 6.308e-01 1.251e+00 3.528e-03 6.273e-01 1.261e-01 6.748e-01
3.656e+02 4.591e+02 9.346e+01 6.617e+00 2.134e+01 6.413e-01 1.272e+00 3.588e-03 6.377e-01 1.305e-01 6.881e-01
3.677e+02 4.617e+02 9.400e+01 6.463e+00 2.085e+01 6.523e-01 1.294e+00 3.650e-03 6.487e-01 1.352e-01 7.023e-01
3.698e+02 4.644e+02 9.456e+01 6.309e+00 2.035e+01 6.640e-01 1.317e+00 3.716e-03 6.603e-01 1.401e-01 7.173e-01
3.721e+02 4.672e+02 9.515e+01 6.155e+00 1.986e+01 6.763e-01 1.341e+00 3.786e-03 6.725e-01 1.454e-01 7.332e-01
3.744e+02 4.702e+02 9.576e+01 6.002e+00 1.936e+01 6.893e-01 1.367e+00 3.860e-03 6.854e-01 1.510e-01 7.502e-01
3.768e+02 4.732e+02 9.640e+01 5.848e+00 1.886e+01 7.031e-01 1.394e+00 3.938e-03 6.991e-01 1.569e-01 7.682e-01
3.794e+02 4.765e+02 9.707e+01 5.694e+00 1.837e+01 7.177e-01 1.423e+00 4.020e-03 7.137e-01 1.633e-01 7.875e-01
3.821e+02 4.799e+02 9.777e+01 5.541e+00 1.787e+01 7.332e-01 1.454e+00 4.108e-03 7.291e-01 1.701e-01 8.082e-01
3.849e+02 4.834e+02 9.850e+01 5.387e+00 1.738e+01 7.497e-01 1.487e+00 4.201e-03 7.455e-01 1.775e-01 8.303e-01
3.879e+02 4.872e+02 9.927e+01 5.233e+00 1.688e+01 7.673e-01 1.522e+00 4.301e-03 7.630e-01 1.853e-01 8.541e-01
3.910e+02 4.911e+02 1.001e+02 5.080e+00 1.639e+01 7.862e-01 1.559e+00 4.407e-03 7.818e-01 1.938e-01 8.797e-01
3.943e+02 4.952e+02 1.009e+02 4.926e+00 1.589e+01 8.063e-01 1.599e+00 4.520e-03 8.018e-01 2.030e-01 9.073e-01
3.978e+02 4.996e+02 1.018e+02 4.772e+00 1.539e+01 8.280e-01 1.642e+00 4.642e-03 8.233e-01 2.129e-01 9.372e-01
4.014e+02 5.042e+02 1.028e+02 4.619e+00 1.490e+01 8.512e-01 1.688e+00 4.774e-03 8.465e-01 2.237e-01 9.697e-01
4.053e+02 5.091e+02 1.038e+02 4.465e+00 1.440e+01 8.764e-01 1.738e+00 4.915e-03 8.714e-01 2.354e-01 1.005e+00
4.094e+02 5.143e+02 1.049e+02 4.311e+00 1.391e+01 9.035e-01 1.792e+00 5.068e-03 8.984e-01 2.482e-01 1.044e+00
4.138e+02 5.198e+02 1.060e+02 4.158e+00 1.341e+01 9.330e-01 1.850e+00 5.234e-03 9.278e-01 2.623e-01 1.086e+00
4.185e+02 5.257e+02 1.072e+02 4.004e+00 1.292e+01 9.651e-01 1.914e+00 5.415e-03 9.597e-01 2.778e-01 1.133e+00
4.235e+02 5.320e+02 1.085e+02 3.850e+00 1.242e+01 1.000e+00 1.983e+00 5.612e-03 9.945e-01 2.949e-01 1.184e+00
4.288e+02 5.387e+02 1.099e+02 3.696e+00 1.192e+01 1.039e+00 2.060e+00 5.828e-03 1.033e+00 3.139e-01 1.241e+00
4.345e+02 5.459e+02 1.113e+02 3.543e+00 1.143e+01 1.081e+00 2.143e+00 6.066e-03 1.075e+00 3.351e-01 1.305e+00
4.407e+02 5.536e+02 1.129e+02 3.389e+00 1.093e+01 1.128e+00 2.236e+00 6.329e-03 1.121e+00 3.589e-01 1.377e+00
4.473e+02 5.620e+02 1.146e+02 3.235e+00 1.044e+01 1.179e+00 2.339e+00 6.621e-03 1.173e+00 3.857e-01 1.457e+00
4.545e+02 5.710e+02 1.165e+02 3.082e+00 9.941e+00 1.237e+00 2.454e+00 6.947e-03 1.231e+00 4.161e-01 1.549e+00
4.624e+02 5.809e+02 1.185e+02 2.928e+00 9.445e+00 1.303e+00 2.583e+00 7.313e-03 1.295e+00 4.509e-01 1.653e+00
4.709e+02 5.916e+02 1.207e+02 2.774e+00 8.949e+00 1.376e+00 2.729e+00 7.727e-03 1.369e+00 4.908e-01 1.773e+00
4.803e+02 6.034e+02 1.231e+02 2.621e+00 8.454e+00 1.460e+00 2.896e+00 8.199e-03 1.452e+00 5.372e-01 1.912e+00
4.906e+02 6.163e+02 1.257e+02 2.467e+00 7.958e+00 1.556e+00 3.087e+00 8.740e-03 1.548e+00 5.916e-01 2.076e+00
5.020e+02 6.307e+02 1.287e+02 2.313e+00 7.462e+00 1.668e+00 3.308e+00 9.366e-03 1.659e+00 6.560e-01 2.269e+00
5.148e+02 6.467e+02 1.320e+02 2.160e+00 6.966e+00 1.798e+00 3.567e+00 1.010e-02 1.788e+00 7.332e-01 2.501e+00
5.291e+02 6.647e+02 1.356e+02 2.006e+00 6.470e+00 1.953e+00 3.873e+00 1.097e-02 1.942e+00 8.271e-01 2.782e+00
5.453e+02 6.851e+02 1.398e+02 1.852e+00 5.975e+00 2.138e+00 4.241e+00 1.201e-02 2.126e+00 9.430e-01 3.130e+00
5.639e+02 7.085e+02 1.446e+02 1.698e+00 5.479e+00 2.364e+00 4.689e+00 1.328e-02 2.351e+00 1.089e+00 3.568e+00
5.854e+02 7.355e+02 1.501e+02 1.545e+00 4.983e+00 2.645e+00 5.246e+00 1.486e-02 2.630e+00 1.277e+00 4.132e+00
6.106e+02 7.671e+02 1.565e+02 1.391e+00 4.487e+00 3.002e+00 5.953e+00 1.686e-02 2.985e+00 1.525e+00 4.877e+00
6.407e+02 8.050e+02 1.643e+02 1.237e+00 3.992e+00 3.468e+00 6.878e+00 1.948e-02 3.448e+00 1.865e+00 5.896e+00
6.774e+02 8.510e+02 1.737e+02 1.084e+00 3.496e+00 4.098e+00 8.127e+00 2.302e-02 4.075e+00 2.349e+00 7.348e+00
7.233e+02 9.087e+02 1.854e+02 9.300e-01 3.000e+00 4.989e+00 9.894e+00 2.802e-02 4.961e+00 3.076e+00 9.529e+00
