# pipeline=quark_stars
# construction=without_maxwell
# m_sigma_mev=500.000000
# units=chemical potentials and sigma in MeV; densities in fm^-3; pressure and energy density in GeV fm^-3
# B0_mev4=4.033789244638e+08
# B0_gev_fm3=5.249933385925e-02
# B_mev4=0.000000000000e+00
# B_gev_fm3=0.000000000000e+00
# B_1_4_mev=0.000000
# columns=mu_u_mev mu_d_mev mu_e_mev sigma_mev constituent_mass_mev n_u_fm-3 n_d_fm-3 n_e_fm-3 n_B_fm-3 pressure_gev_fm-3 energy_density_gev_fm-3
2.683e+02 3.331e+02 6.480e+01 2.123e+01 6.848e+01 2.302e-01 4.568e-01 1.196e-03 2.290e-01 7.468e-03 2.065e-01
2.686e+02 3.335e+02 6.495e+01 2.102e+01 6.782e+01 2.314e-01 4.592e-01 1.204e-03 2.302e-01 7.730e-03 2.076e-01
2.689e+02 3.340e+02 6.511e+01 2.082e+01 6.716e+01 2.327e-01 4.617e-01 1.213e-03 2.314e-01 8.000e-03 2.088e-01
2.691e+02 3.344e+02 6.526e+01 2.061e+01 6.649e+01 2.339e-01 4.642e-01 1.222e-03 2.327e-01 8.277e-03 2.100e-01
2.695e+02 3.349e+02 6.542e+01 2.041e+01 6.583e+01 2.352e-01 4.668e-01 1.231e-03 2.340e-01 8.562e-03 2.112e-01
2.698e+02 3.353e+02 6.558e+01 2.020e+01 6.517e+01 2.365e-01 4.694e-01 1.239e-03 2.353e-01 8.854e-03 2.124e-01
2.701e+02 3.358e+02 6.574e+01 2.000e+01 6.451e+01 2.379e-01 4.720e-01 1.248e-03 2.366e-01 9.155e-03 2.137e-01
2.704e+02 3.363e+02 6.590e+01 1.979e+01 6.385e+01 2.392e-01 4.747e-01 1.258e-03 2.380e-01 9.464e-03 2.150e-01
2.707e+02 3.368e+02 6.606e+01 1.959e+01 6.319e+01 2.406e-01 4.774e-01 1.267e-03 2.394e-01 9.782e-03 2.162e-01
2.711e+02 3.373e+02 6.622e+01 1.938e+01 6.253e+01 2.420e-01 4.802e-01 1.276e-03 2.408e-01 1.011e-02 2.176e-01
2.714e+02 3.378e+02 6.638e+01 1.918e+01 6.186e+01 2.435e-01 4.831e-01 1.286e-03 2.422e-01 1.044e-02 2.189e-01
2.718e+02 3.384e+02 6.655e+01 1.897e+01 6.120e+01 2.449e-01 4.860e-01 1.295e-03 2.436e-01 1.079e-02 2.203e-01
2.722e+02 3.389e+02 6.672e+01 1.877e+01 6.054e+01 2.464e-01 4.889e-01 1.305e-03 2.451e-01 1.115e-02 2.217e-01
2.726e+02 3.395e+02 6.689e+01 1.856e+01 5.988e+01 2.479e-01 4.919e-01 1.315e-03 2.466e-01 1.151e-02 2.231e-01
2.730e+02 3.400e+02 6.706e+01 1.836e+01 5.922e+01 2.495e-01 4.950e-01 1.325e-03 2.481e-01 1.189e-02 2.246e-01
2.734e+02 3.406e+02 6.723e+01 1.815e+01 5.856e+01 2.510e-01 4.981e-01 1.336e-03 2.497e-01 1.228e-02 2.261e-01
2.738e+02 3.412e+02 6.741e+01 1.795e+01 5.790e+01 2.527e-01 5.013e-01 1.346e-03 2.513e-01 1.268e-02 2.276e-01
2.742e+02 3.418e+02 6.758e+01 1.774e+01 5.724e+01 2.543e-01 5.045e-01 1.357e-03 2.529e-01 1.309e-02 2.292e-01
2.746e+02 3.424e+02 6.776e+01 1.754e+01 5.657e+01 2.560e-01 5.078e-01 1.368e-03 2.546e-01 1.351e-02 2.308e-01
2.751e+02 3.430e+02 6.794e+01 1.733e+01 5.591e+01 2.577e-01 5.112e-01 1.379e-03 2.563e-01 1.395e-02 2.324e-01
2.756e+02 3.437e+02 6.813e+01 1.713e+01 5.525e+01 2.594e-01 5.147e-01 1.390e-03 2.580e-01 1.440e-02 2.341e-01
2.760e+02 3.443e+02 6.831e+01 1.692e+01 5.459e+01 2.612e-01 5.182e-01 1.401e-03 2.598e-01 1.487e-02 2.358e-01
2.765e+02 3.450e+02 6.850e+01 1.672e+01 5.393e+01 2.631e-01 5.219e-01 1.413e-03 2.616e-01 1.535e-02 2.375e-01
2.770e+02 3.457e+02 6.869e+01 1.651e+01 5.327e+01 2.649e-01 5.256e-01 1.425e-03 2.635e-01 1.584e-02 2.393e-01
2.775e+02 3.464e+02 6.889e+01 1.631e+01 5.261e+01 2.668e-01 5.294e-01 1.437e-03 2.654e-01 1.636e-02 2.412e-01
2.781e+02 3.472e+02 6.909e+01 1.610e+01 5.194e+01 2.688e-01 5.333e-01 1.449e-03 2.674e-01 1.688e-02 2.431e-01
2.786e+02 3.479e+02 6.929e+01 1.590e+01 5.128e+01 2.708e-01 5.372e-01 1.462e-03 2.694e-01 1.743e-02 2.450e-01
2.792e+02 3.487e+02 6.949e+01 1.569e+01 5.062e+01 2.729e-01 5.413e-01 1.475e-03 2.714e-01 1.799e-02 2.470e-01
2.797e+02 3.494e+02 6.969e+01 1.549e+01 4.996e+01 2.750e-01 5.455e-01 1.488e-03 2.735e-01 1.858e-02 2.491e-01
2.803e+02 3.502e+02 6.990e+01 1.528e+01 4.930e+01 2.772e-01 5.498e-01 1.501e-03 2.757e-01 1.918e-02 2.512e-01
2.809e+02 3.511e+02 7.012e+01 1.508e+01 4.864e+01 2.794e-01 5.542e-01 1.515e-03 2.779e-01 1.980e-02 2.534e-01
2.816e+02 3.519e+02 7.033e+01 1.487e+01 4.798e+01 2.817e-01 5.587e-01 1.529e-03 2.801e-01 2.045e-02 2.556e-01
2.822e+02 3.528e+02 7.055e+01 1.467e+01 4.731e+01 2.840e-01 5.634e-01 1.544e-03 2.825e-01 2.112e-02 2.579e-01
2.829e+02 3.537e+02 7.078e+01 1.446e+01 4.665e+01 2.864e-01 5.682e-01 1.558e-03 2.849e-01 2.181e-02 2.603e-01
2.836e+02 3.546e+02 7.101e+01 1.426e+01 4.599e+01 2.889e-01 5.731e-01 1.574e-03 2.873e-01 2.253e-02 2.627e-01
2.843e+02 3.555e+02 7.124e+01 1.405e+01 4.533e+01 2.915e-01 5.782e-01 1.589e-03 2.899e-01 2.328e-02 2.652e-01
2.850e+02 3.565e+02 7.148e+01 1.385e+01 4.467e+01 2.941e-01 5.834e-01 1.605e-03 2.925e-01 2.405e-02 2.678e-01
2.858e+02 3.575e+02 7.172e+01 1.364e+01 4.401e+01 2.968e-01 5.887e-01 1.622e-03 2.952e-01 2.485e-02 2.705e-01
2.865e+02 3.585e+02 7.197e+01 1.344e+01 4.335e+01 2.996e-01 5.943e-01 1.638e-03 2.980e-01 2.569e-02 2.733e-01
2.873e+02 3.595e+02 7.222e+01 1.323e+01 4.268e+01 3.025e-01 6.000e-01 1.656e-03 3.008e-01 2.655e-02 2.762e-01
2.881e+02 3.606e+02 7.248e+01 1.303e+01 4.202e+01 3.055e-01 6.059e-01 1.674e-03 3.038e-01 2.745e-02 2.792e-01
2.890e+02 3.617e+02 7.275e+01 1.282e+01 4.136e+01 3.085e-01 6.120e-01 1.692e-03 3.068e-01 2.839e-02 2.823e-01
2.899e+02 3.629e+02 7.302e+01 1.262e+01 4.070e+01 3.117e-01 6.183e-01 1.711e-03 3.100e-01 2.937e-02 2.855e-01
2.908e+02 3.641e+02 7.329e+01 1.241e+01 4.004e+01 3.150e-01 6.248e-01 1.731e-03 3.132e-01 3.038e-02 2.888e-01
2.917e+02 3.653e+02 7.358e+01 1.221e+01 3.938e+01 3.184e-01 6.315e-01 1.751e-03 3.166e-01 3.144e-02 2.922e-01
2.927e+02 3.665e+02 7.387e+01 1.200e+01 3.872e+01 3.219e-01 6.385e-01 1.772e-03 3.201e-01 3.255e-02 2.958e-01
2.937e+02 3.678e+02 7.417e+01 1.180e+01 3.805e+01 3.255e-01 6.457e-01 1.793e-03 3.237e-01 3.370e-02 2.995e-01
2.947e+02 3.692e+02 7.447e+01 1.159e+01 3.739e+01 3.293e-01 6.532e-01 1.815e-03 3.275e-01 3.490e-02 3.034e-01
2.957e+02 3.705e+02 7.479e+01 1.139e+01 3.673e+01 3.333e-01 6.610e-01 1.839e-03 3.314e-01 3.616e-02 3.074e-01
2.968e+02 3.720e+02 7.511e+01 1.118e+01 3.607e+01 3.373e-01 6.691e-01 1.863e-03 3.355e-01 3.748e-02 3.117e-01
2.980e+02 3.734e+02 7.544e+01 1.098e+01 3.541e+01 3.416e-01 6.775e-01 1.887e-03 3.397e-01 3.886e-02 3.161e-01
2.992e+02 3.750e+02 7.579e+01 1.077e+01 3.475e+01 3.460e-01 6.862e-01 1.913e-03 3.441e-01 4.031e-02 3.207e-01
3.004e+02 3.765e+02 7.614e+01 1.057e+01 3.409e+01 3.506e-01 6.953e-01 1.940e-03 3.486e-01 4.183e-02 3.255e-01
3.017e+02 3.782e+02 7.650e+01 1.036e+01 3.342e+01 3.554e-01 7.048e-01 1.968e-03 3.534e-01 4.342e-02 3.305e-01
3.030e+02 3.799e+02 7.688e+01 1.016e+01 3.276e+01 3.604e-01 7.148e-01 1.997e-03 3.584e-01 4.509e-02 3.358e-01
3.044e+02 3.816e+02 7.726e+01 9.952e+00 3.210e+01 3.656e-01 7.251e-01 2.027e-03 3.636e-01 4.686e-02 3.413e-01
3.058e+02 3.834e+02 7.766e+01 9.747e+00 3.144e+01 3.711e-01 7.359e-01 2.059e-03 3.690e-01 4.871e-02 3.471e-01
3.073e+02 3.853e+02 7.807e+01 9.541e+00 3.078e+01 3.768e-01 7.473e-01 2.092e-03 3.747e-01 5.067e-02 3.532e-01
3.088e+02 3.873e+02 7.850e+01 9.336e+00 3.012e+01 3.828e-01 7.592e-01 2.126e-03 3.806e-01 5.274e-02 3.596e-01
3.104e+02 3.893e+02 7.895e+01 9.131e+00 2.946e+01 3.891e-01 7.716e-01 2.163e-03 3.869e-01 5.492e-02 3.664e-01
3.121e+02 3.915e+02 7.940e+01 8.926e+00 2.879e+01 3.957e-01 7.847e-01 2.201e-03 3.935e-01 5.723e-02 3.736e-01
3.138e+02 3.937e+02 7.988e+01 8.721e+00 2.813e+01 4.026e-01 7.985e-01 2.240e-03 4.004e-01 5.968e-02 3.812e-01
3.156e+02 3.960e+02 8.038e+01 8.516e+00 2.747e+01 4.099e-01 8.130e-01 2.282e-03 4.076e-01 6.228e-02 3.892e-01
3.175e+02 3.984e+02 8.089e+01 8.311e+00 2.681e+01 4.176e-01 8.283e-01 2.326e-03 4.153e-01 6.505e-02 3.977e-01
3.195e+02 4.009e+02 8.143e+01 8.106e+00 2.615e+01 4.258e-01 8.444e-01 2.373e-03 4.234e-01 6.799e-02 4.068e-01
3.216e+02 4.036e+02 8.199e+01 7.901e+00 2.549e+01 4.344e-01 8.615e-01 2.422e-03 4.320e-01 7.113e-02 4.164e-01
3.238e+02 4.063e+02 8.257e+01 7.696e+00 2.483e+01 4.435e-01 8.796e-01 2.474e-03 4.411e-01 7.449e-02 4.267e-01
3.260e+02 4.092e+02 8.318e+01 7.491e+00 2.416e+01 4.532e-01 8.989e-01 2.530e-03 4.507e-01 7.808e-02 4.377e-01
3.284e+02 4.122e+02 8.382e+01 7.286e+00 2.350e+01 4.635e-01 9.193e-01 2.588e-03 4.610e-01 8.193e-02 4.495e-01
3.309e+02 4.154e+02 8.449e+01 7.081e+00 2.284e+01 4.745e-01 9.411e-01 2.651e-03 4.719e-01 8.607e-02 4.621e-01
3.336e+02 4.188e+02 8.519e+01 6.876e+00 2.218e+01 4.862e-01 9.643e-01 2.717e-03 4.835e-01 9.053e-02 4.757e-01
3.364e+02 4.223e+02 8.592e+01 6.671e+00 2.152e+01 4.988e-01 9.892e-01 2.788e-03 4.960e-01 9.535e-02 4.904e-01
3.393e+02 4.260e+02 8.670e+01 6.466e+00 2.086e+01 5.122e-01 1.016e+00 2.864e-03 5.094e-01 1.006e-01 5.062e-01
3.424e+02 4.299e+02 8.752e+01 6.261e+00 2.020e+01 5.267e-01 1.044e+00 2.946e-03 5.237e-01 1.062e-01 5.234e-01
3.457e+02 4.341e+02 8.838e+01 6.056e+00 1.954e+01 5.422e-01 1.075e+00 3.034e-03 5.392e-01 1.124e-01 5.421e-01
3.492e+02 4.385e+02 8.929e+01 5.851e+00 1.887e+01 5.590e-01 1.109e+00 3.129e-03 5.559e-01 1.191e-01 5.625e-01
3.529e+02 4.432e+02 9.026e+01 5.646e+00 1.821e+01 5.772e-01 1.145e+00 3.232e-03 5.740e-01 1.265e-01 5.848e-01
3.568e+02 4.481e+02 9.129e+01 5.441e+00 1.755e+01 5.970e-01 1.184e+00 3.344e-03 5.937e-01 1.346e-01 6.094e-01
3.610e+02 4.534e+02 9.238e+01 5.236e+00 1.689e+01 6.186e-01 1.227e+00 3.466e-03 6.151e-01 1.435e-01 6.364e-01
3.655e+02 4.591e+02 9.355e+01 5.031e+00 1.623e+01 6.422e-01 1.274e+00 3.599e-03 6.386e-01 1.535e-01 6.664e-01
3.704e+02 4.652e+02 9.480e+01 4.826e+00 1.557e+01 6.682e-01 1.325e+00 3.745e-03 6.644e-01 1.645e-01 6.997e-01
3.755e+02 4.717e+02 9.615e+01 4.621e+00 1.491e+01 6.968e-01 1.382e+00 3.907e-03 6.929e-01 1.769e-01 7.370e-01
3.811e+02 4.787e+02 9.759e+01 4.416e+00 1.424e+01 7.285e-01 1.445e+00 4.085e-03 7.245e-01 1.908e-01 7.789e-01
3.872e+02 4.863e+02 9.915e+01 4.211e+00 1.358e+01 7.639e-01 1.515e+00 4.284e-03 7.596e-01 2.066e-01 8.264e-01
3.937e+02 4.946e+02 1.008e+02 4.006e+00 1.292e+01 8.035e-01 1.593e+00 4.507e-03 7.990e-01 2.245e-01 8.804e-01
4.008e+02 5.035e+02 1.027e+02 3.800e+00 1.226e+01 8.481e-01 1.682e+00 4.759e-03 8.434e-01 2.451e-01 9.423e-01
4.087e+02 5.133e+02 1.047e+02 3.595e+00 1.160e+01 8.988e-01 1.782e+00 5.044e-03 8.938e-01 2.689e-01 1.014e+00
4.172e+02 5.241e+02 1.069e+02 3.390e+00 1.094e+01 9.568e-01 1.897e+00 5.370e-03 9.514e-01 2.967e-01 1.098e+00
4.267e+02 5.360e+02 1.093e+02 3.185e+00 1.028e+01 1.024e+00 2.030e+00 5.745e-03 1.018e+00 3.295e-01 1.196e+00
4.372e+02 5.493e+02 1.120e+02 2.980e+00 9.614e+00 1.101e+00 2.184e+00 6.183e-03 1.095e+00 3.686e-01 1.313e+00
4.490e+02 5.641e+02 1.151e+02 2.775e+00 8.953e+00 1.193e+00 2.366e+00 6.698e-03 1.186e+00 4.158e-01 1.455e+00
4.623e+02 5.808e+02 1.185e+02 2.570e+00 8.291e+00 1.302e+00 2.583e+00 7.312e-03 1.295e+00 4.737e-01 1.629e+00
4.774e+02 5.998e+02 1.224e+02 2.365e+00 7.630e+00 1.434e+00 2.845e+00 8.055e-03 1.426e+00 5.460e-01 1.846e+00
4.948e+02 6.217e+02 1.268e+02 2.160e+00 6.968e+00 1.597e+00 3.167e+00 8.969e-03 1.588e+00 6.380e-01 2.123e+00
5.151e+02 6.471e+02 1.320e+02 1.955e+00 6.307e+00 1.802e+00 3.573e+00 1.012e-02 1.792e+00 7.582e-01 2.483e+00
5.390e+02 6.772e+02 1.382e+02 1.750e+00 5.646e+00 2.065e+00 4.095e+00 1.160e-02 2.054e+00 9.199e-01 2.968e+00
5.679e+02 7.135e+02 1.456e+02 1.545e+00 4.984e+00 2.415e+00 4.790e+00 1.356e-02 2.402e+00 1.146e+00 3.646e+00
6.036e+02 7.583e+02 1.547e+02 1.340e+00 4.323e+00 2.899e+00 5.749e+00 1.628e-02 2.883e+00 1.476e+00 4.636e+00
6.489e+02 8.153e+02 1.664e+02 1.135e+00 3.661e+00 3.604e+00 7.146e+00 2.024e-02 3.583e+00 1.990e+00 6.179e+00
7.092e+02 8.911e+02 1.818e+02 9.300e-01 3.000e+00 4.704e+00 9.330e+00 2.642e-02 4.678e+00 2.861e+00 8.793e+00
