# section=2
# run_id=A
# param_name=gdelta
# param_value=1.5g
# m_delta_mev=500.0
# g_delta_factor=1.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.0393419170e+02 9.1180257511e+02 6.0512479315e+01 2.2553667401e+01 1.0913064872e+02 1.4866332758e+02 -6.0810103220e+01 7.4331663790e+01 3.4798984926e+01 3.2852212158e+07 4.5552647015e+06 1.5184215672e+06 1.3516484829e+09 4.4411769672e-02 -6.1449814881e+08 2SC 1 1.0723351205e-05
3.0486409156e+02 9.1459227468e+02 5.7260830674e+01 2.3833185174e+01 1.1532186375e+02 1.5646563544e+02 -6.2280706638e+01 7.8232817719e+01 3.7089046028e+01 3.7237971588e+07 4.8559383060e+06 1.6186461020e+06 1.4431632487e+09 5.4073326137e-02 -6.1888390824e+08 2SC 1 3.3063334643e-06
3.0579399142e+02 9.1738197425e+02 5.4854547344e+01 2.3854186315e+01 1.1542348217e+02 1.6037998031e+02 -5.9912213269e+01 8.0189990157e+01 3.5233492012e+01 4.1883284830e+07 5.1123876411e+06 1.7041292137e+06 1.5214541376e+09 5.5049591209e-02 -6.2352922148e+08 2SC 1 6.8810959619e-06
3.0672389127e+02 9.2017167382e+02 5.0826279709e+01 2.5412776467e+01 1.2296504742e+02 1.6898139739e+02 -6.2068120627e+01 8.4490698697e+01 3.8474348722e+01 4.6745988660e+07 5.4317635564e+06 1.8105878521e+06 1.6193056658e+09 5.7626090193e-02 -6.2839192531e+08 2SC 1 4.6101163663e-05
3.0765379113e+02 9.2296137339e+02 5.0693665013e+01 2.5374007626e+01 1.2277745626e+02 1.6959529566e+02 -6.1502939083e+01 8.4797647832e+01 3.7979808424e+01 5.1985277138e+07 5.6974843960e+06 1.8991614653e+06 1.7008673972e+09 8.2048451030e-02 -6.3363121379e+08 2SC 1 3.9181407078e-05
3.0858369099e+02 9.2575107296e+02 4.8170196229e+01 2.5946559123e+01 1.2554786672e+02 1.7415948470e+02 -6.1387327226e+01 8.7079742349e+01 3.8468124374e+01 5.7342168509e+07 5.8814989566e+06 1.9604996522e+06 1.7575924881e+09 8.7893523035e-02 -6.3898810516e+08 2SC 1 5.3420526293e-05
3.0951359084e+02 9.2854077253e+02 4.8021589366e+01 2.6165581016e+01 1.2660765008e+02 1.7520921945e+02 -6.1742006280e+01 8.7604609725e+01 3.9003040353e+01 6.2923687215e+07 6.1077584916e+06 2.0359194972e+06 1.8275105755e+09 7.9797583872e-02 -6.4456962387e+08 2SC 1 5.5438196445e-06
3.1044349070e+02 9.3133047210e+02 4.4531237578e+01 2.6981006550e+01 1.3055325750e+02 1.8099970223e+02 -6.1947143890e+01 9.0499851113e+01 4.0053406387e+01 6.8701376005e+07 6.3413994298e+06 2.1137998099e+06 1.8999447989e+09 8.6696965066e-02 -6.5034731266e+08 2SC 1 5.8348196418e-06
3.1137339056e+02 9.3412017167e+02 4.4161654556e+01 2.7039214759e+01 1.3083491012e+02 1.8199469519e+02 -6.1612455309e+01 9.0997347596e+01 3.9837562527e+01 7.4717420060e+07 6.5497696308e+06 2.1832565436e+06 1.9647065573e+09 1.0760446274e-01 -6.5636335671e+08 2SC 1 4.1699731418e-05
3.1230329041e+02 9.3690987124e+02 4.2913132675e+01 2.7550585669e+01 1.3330928549e+02 1.8461881401e+02 -6.2292123210e+01 9.2309407005e+01 4.0999878489e+01 8.0882635690e+07 6.7154297060e+06 2.2384765687e+06 2.0163681581e+09 1.0870058552e-01 -6.6252857234e+08 2SC 1 4.5518332920e-05
