# section=2
# run_id=G
# param_name=lam3
# param_value=0
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=0.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
2.9556509299e+02 8.8669527897e+02 7.4398644482e+01 1.5375748878e+01 9.9198379856e+01 1.0883383378e+02 -6.0765206723e+01 5.4416916891e+01 4.4781462965e+01 2.2684904125e+07 2.4412681921e+06 8.1375606404e+05 6.9886875609e+08 5.7724088028e-02 -6.0433084078e+08 2SC 1 1.6011653922e-05
2.9649499285e+02 8.8948497854e+02 7.4398644491e+01 1.5375748876e+01 9.9198379848e+01 1.0940061849e+02 -6.0289023597e+01 5.4700309245e+01 4.4498070603e+01 2.4993324284e+07 2.6294099167e+06 8.7646997222e+05 7.5461355015e+08 4.0256472847e-02 -6.0663926094e+08 2SC 1 6.8905147283e-06
2.9742489270e+02 8.9227467811e+02 7.2672748242e+01 1.5967667392e+01 1.0301720898e+02 1.1470682503e+02 -6.0049327351e+01 5.7353412513e+01 4.5663796468e+01 2.7575079936e+07 2.8531191075e+06 9.5103970250e+05 8.2101356449e+08 6.2962701696e-02 -6.0922101659e+08 2SC 1 1.0405354183e-07
2.9835479256e+02 8.9506437768e+02 7.0602775700e+01 1.6583508797e+01 1.0699037934e+02 1.2055080023e+02 -5.9549437217e+01 6.0275400115e+01 4.6714979221e+01 3.0299554384e+07 2.9735608844e+06 9.9118696145e+05 8.5687658644e+08 6.8023469606e-02 -6.1194549104e+08 2SC 1 3.5123959211e-07
2.9928469242e+02 8.9785407725e+02 7.0249782005e+01 1.6873286278e+01 1.0885991147e+02 1.2245143718e+02 -5.9893601156e+01 6.1225718590e+01 4.7634192883e+01 3.3105307618e+07 3.1377483426e+06 1.0459161142e+06 9.0597473999e+08 5.3665921390e-02 -6.1475124427e+08 2SC 1 8.3362010370e-06
3.0021459227e+02 9.0064377682e+02 6.7315836108e+01 1.7643749431e+01 1.1383064149e+02 1.2990151801e+02 -5.9133980463e+01 6.4950759003e+01 4.8879882485e+01 3.6135137854e+07 3.3427857985e+06 1.1142619328e+06 9.6741793770e+08 5.7481409027e-02 -6.1778107451e+08 2SC 1 4.8299050612e-05
3.0114449213e+02 9.0343347639e+02 6.7167595038e+01 1.7638868027e+01 1.1379914856e+02 1.3070143680e+02 -5.8542045960e+01 6.5350718400e+01 4.8448430163e+01 3.9322219690e+07 3.5081684214e+06 1.1693894738e+06 1.0171433779e+09 6.9151718820e-02 -6.2096815634e+08 2SC 1 1.1435557373e-05
3.0207439199e+02 9.0622317597e+02 6.5036860456e+01 1.8224726721e+01 1.1757888207e+02 1.3611548482e+02 -5.8128861028e+01 6.8057742408e+01 4.9521139664e+01 4.2659628480e+07 3.6582153319e+06 1.2194051106e+06 1.0623935437e+09 1.1021100144e-01 -6.2430556513e+08 2SC 1 3.8811335644e-05
3.0300429185e+02 9.0901287554e+02 6.5036860456e+01 1.8224726721e+01 1.1757888207e+02 1.3667099891e+02 -5.7743709146e+01 6.8335499454e+01 4.9243382618e+01 4.6125767517e+07 3.7454483482e+06 1.2484827827e+06 1.0887611569e+09 1.0937102023e-01 -6.2777170417e+08 2SC 1 1.0375574949e-05
3.0393419170e+02 9.1180257511e+02 6.5036860456e+01 1.8224726721e+01 1.1757888207e+02 1.3722697905e+02 -5.7360703894e+01 6.8613489525e+01 4.8965392547e+01 4.9625412247e+07 3.9906337899e+06 1.3302112633e+06 1.1632646431e+09 4.6079406666e-02 -6.3127134890e+08 2SC 1 6.6662340698e-06
